,code,name,industry
1510,02281,兴泸水务,公用事业
1511,02380,中国电力,公用事业
1512,02638,港灯－ＳＳ,公用事业
1513,02688,新奥能源,公用事业
1514,02886,滨海投资,公用事业
1515,03633,中裕燃气,公用事业
1516,03768,滇池水务,公用事业
1517,03868,信义能源,公用事业
1518,03989,首创环境,公用事业
1519,06136,康达环保,公用事业
1520,06828,北京燃气蓝天,公用事业
1521,06839,云南水务,公用事业
1522,08117,中国基础能源,公用事业
1523,08128,中国地热能,公用事业
1524,08196,建禹集团,公用事业
1525,08326,同景新能源,公用事业
1526,08536,TL,公用事业
1527,09908,嘉兴燃气,公用事业
1528,00005,汇丰控股,银行
1529,00011,恒生银行,银行
1530,00023,东亚银行,银行
1531,00416,锦州银行,银行
1532,00440,大新金融,银行
1533,00626,大众金融控股,银行
1534,00939,建设银行,银行
1535,00998,中信银行,银行
1536,01111,创兴银行,银行
1537,01216,中原银行,银行
1538,01288,农业银行,银行
1539,01398,工商银行,银行
1540,01551,广州农商银行,银行
1541,01578,天津银行,银行
1542,01658,邮储银行,银行
1543,01916,江西银行,银行
1544,01963,重庆银行,银行
1545,01983,泸州银行,银行
1546,01988,民生银行,银行
1547,02016,浙商银行,银行
1548,02066,盛京银行,银行
1549,02139,甘肃银行,银行
1550,02356,大新银行集团,银行
1551,02388,中银香港,银行
1552,02558,晋商银行,银行
1553,02888,渣打集团,银行
1554,03328,交通银行,银行
1555,03618,重庆农村商业银行,银行
1556,03698,徽商银行,银行
1557,03866,青岛银行,银行
1558,03968,招商银行,银行
1559,03988,中国银行,银行
1560,06122,九台农商银行,银行
1561,06138,哈尔滨银行,银行
1562,06190,九江银行,银行
1563,06196,郑州银行,银行
1564,06199,贵州银行,银行
1565,06818,中国光大银行,银行
1566,09668,渤海银行,银行
1567,09677,威海银行,银行
1568,00222,闽信集团,保险
1569,00376,云锋金融,保险
1570,00662,亚洲金融,保险
1571,00945,宏利金融－Ｓ,保险
1572,00966,中国太平,保险
1573,01019,康宏环球,保险
1574,01299,友邦保险,保险
1575,01336,新华保险,保险
1576,01339,中国人民保险集团,保险
1577,01508,中国再保险,保险
1578,02318,中国平安,保险
1579,02328,中国财险,保险
1580,02378,保诚,保险
1581,02601,中国太保,保险
1582,02628,中国人寿,保险
1583,06060,众安在綫,保险
1584,06161,泰加保险,保险
1585,08109,麒麟集团控股,保险
1586,00064,结好控股,其他金融
1587,00068,利兴发展,其他金融
1588,00080,中国新经济投资,其他金融
1589,00086,新鸿基公司,其他金融
1590,00109,天成国际,其他金融
1591,00111,信达国际控股,其他金融
1592,00120,四海国际,其他金融
1593,00129,泛海集团,其他金融
1594,00133,招商局中国基金,其他金融
1595,00139,中达集团控股,其他金融
1596,00165,中国光大控股,其他金融
1597,00172,金榜集团,其他金融
1598,00174,盛洋投资,其他金融
1599,00188,新华汇富金融,其他金融
1600,00204,中国投资开发,其他金融
1601,00211,大凌集团,其他金融
1602,00214,汇汉控股,其他金融
1603,00218,申万宏源香港,其他金融
1604,00227,第一上海,其他金融
1605,00231,平安证券集团控股,其他金融
1606,00245,中薇金融,其他金融
1607,00260,幸福控股,其他金融
1608,00263,高富集团控股,其他金融
1609,00279,民众金融科技,其他金融
1610,00290,中国富强金融,其他金融
1611,00310,嘉进投资国际,其他金融
1612,00329,东建国际,其他金融
1613,00335,美建集团,其他金融
1614,00339,核心经济投资,其他金融
1615,00356,鼎立资本,其他金融
1616,00372,保德国际发展,其他金融
1617,00373,联合集团,其他金融
1618,00379,恒嘉融资租赁,其他金融
1619,00388,香港交易所,其他金融
1620,00397,权威金融,其他金融
1621,00412,山高金融,其他金融
1622,00428,中国天弓控股,其他金融
1623,00430,东方兴业控股,其他金融
1624,00431,大中华金融,其他金融
1625,00510,时富金融服务集团,其他金融
1626,00572,未来世界控股,其他金融
1627,00585,意马国际,其他金融
1628,00605,中国金融投资－新,其他金融
1629,00612,中国鼎益丰,其他金融
1630,00613,梧桐国际,其他金融
1631,00619,南华金融,其他金融
1632,00622,威华达控股,其他金融
1633,00628,国美金融科技,其他金融
1634,00629,悦达国际控股,其他金融
1635,00665,海通国际,其他金融
1636,00666,新工投资,其他金融
1637,00668,东银国际控股,其他金融
1638,00697,首程控股,其他金融
1639,00717,英皇证券,其他金融
1640,00721,中国金融国际,其他金融
1641,00736,中国置业投资,其他金融
1642,00764,永恒策略,其他金融
1643,00766,中盈集团控股,其他金融
1644,00767,亚太丝路投资,其他金融
1645,00768,开明投资,其他金融
1646,00770,SHANGHAI,其他金融
1647,00804,鼎石资本,其他金融
1648,00806,惠理集团,其他金融
1649,00810,中国互联网投资,其他金融
1650,00812,西证国际证券,其他金融
1651,00821,汇盈控股,其他金融
1652,00851,盛源控股,其他金融
1653,00863,ＢＣ科技集团,其他金融
1654,00900,ＡＥＯＮ信贷财务,其他金融
1655,00901,金石投资集团,其他金融
1656,00905,环球大通投资,其他金融
1657,00913,合一投资,其他金融
1658,00952,中国通海金融,其他金融
1659,00993,华融金控,其他金融
1660,01031,金利丰金融,其他金融
1661,01041,林达控股,其他金融
1662,01051,国际资源,其他金融
1663,01062,国开国际投资,其他金融
1664,01140,华科资本,其他金融
1665,01141,民银资本,其他金融
1666,01160,优创金融,其他金融
1667,01191,中国中石控股,其他金融
1668,01217,中国创新投资,其他金融
1669,01225,隆成金融,其他金融
1670,01226,中国投融资,其他金融
1671,01227,国盛投资,其他金融
1672,01260,皓天财经集团,其他金融
1673,01273,香港信贷,其他金融
1674,01290,中国汇融,其他金融
1675,01319,霭华押业信贷,其他金融
1676,01359,中国信达,其他金融
1677,01375,中州证券,其他金融
1678,01428,耀才证券金融,其他金融
1679,01456,国联证券,其他金融
1680,01461,鲁证期货,其他金融
1681,01469,结好金融,其他金融
1682,01476,恒投证券,其他金融
1683,01543,中盈盛达融资担保,其他金融
1684,01563,友联租赁,其他金融
1685,01572,中国艺术金融,其他金融
1686,01577,汇鑫小贷,其他金融
1687,01601,中关村科技租赁,其他金融
1688,01669,环球信贷集团,其他金融
1689,01697,山东国信,其他金融
1690,01776,广发证券,其他金融
1691,01788,国泰君安国际,其他金融
1692,01806,汇付天下,其他金融
1693,01835,瑞威资管,其他金融
1694,01905,海通恒信,其他金融
1695,01911,华兴资本控股,其他金融
1696,01915,泰和小贷,其他金融
1697,02003,维信金科,其他金融
1698,02051,５１信用卡,其他金融
1699,02263,富石金融,其他金融
1700,02312,中国金融租赁,其他金融
1701,02324,首都创投,其他金融
1702,02611,国泰君安,其他金融
1703,02680,创陞控股,其他金融
1704,02718,东正金融,其他金融
1705,02799,中国华融,其他金融
1706,02980,中国金融投资－旧,其他金融
1707,03329,交银国际,其他金融
1708,03360,远东宏信,其他金融
1709,03623,中国金融发展,其他金融
1710,03678,弘业期货,其他金融
1711,03848,富道集团,其他金融
1712,03877,中国船舶租赁,其他金融
1713,03903,瀚华金控,其他金融
1714,03908,中金公司,其他金融
1715,03938,ＬＦＧ投资控股,其他金融
1716,03958,东方证券,其他金融
1717,03963,融众金融,其他金融
1718,06030,中信证券,其他金融
1719,06058,兴证国际,其他金融
1720,06066,中信建投证券,其他金融
1721,06069,盛业资本,其他金融
1722,06099,招商证券,其他金融
1723,06178,光大证券,其他金融
1724,06806,申万宏源,其他金融
1725,06837,海通证券,其他金融
1726,06866,佐力小贷,其他金融
1727,06877,CLSA,其他金融
1728,06878,鼎丰集团控股,其他金融
1729,06881,中国银河,其他金融
1730,06886,ＨＴＳＣ,其他金融
1731,08001,东方汇财证券,其他金融
1732,08017,捷利交易宝,其他金融
1733,08019,皓文控股,其他金融
1734,08025,亚洲资产,其他金融
1735,08029,太阳国际,其他金融
1736,08088,汇友生命科学,其他金融
1737,08090,中国融保金融集团,其他金融
1738,08098,昌利控股,其他金融
1739,08149,浩德控股,其他金融
1740,08155,南华资产控股,其他金融
1741,08163,领智金融,其他金融
1742,08168,宝积资本,其他金融
1743,08187,积木集团,其他金融
1744,08193,亚太金融投资,其他金融
1745,08210,衍汇亚洲,其他金融
1746,08215,第一信用,其他金融
1747,08221,PF,其他金融
1748,08223,紫元元,其他金融
1749,08226,树熊金融集团,其他金融
1750,08239,首都金融控股,其他金融
1751,08295,中植资本国际,其他金融
1752,08333,阿仕特朗金融,其他金融
1753,08340,域高金融,其他金融
1754,08350,骏溢环球金融,其他金融
1755,08365,建泉国际控股,其他金融
1756,08439,新百利融资,其他金融
1757,08452,富银融资股份,其他金融
1758,08525,百应控股,其他金融
1759,08540,胜利证券,其他金融
1760,08613,东方支付集团控股,其他金融
1761,08621,METROPOLIS,其他金融
1762,08657,TRUE,其他金融
1763,00004,九龙仓集团,地产
1764,00009,金奥国际,地产
1765,00010,恒隆集团,地产
1766,00012,恒基地产,地产
1767,00014,希慎兴业,地产
1768,00016,新鸿基地产,地产
1769,00017,新世界发展,地产
1770,00021,大中华地产控股,地产
1771,00026,中华汽车,地产
1772,00028,天安,地产
1773,00029,达力集团,地产
1774,00034,九龙建业,地产
1775,00035,远东发展,地产
1776,00036,远东控股国际,地产
1777,00037,远东酒店实业,地产
1778,00041,鹰君,地产
1779,00050,香港小轮（集团）,地产
1780,00051,海港企业,地产
1781,00053,国浩集团,地产
1782,00059,天誉置业,地产
1783,00063,中亚烯谷集团,地产
1784,00075,渝太地产,地产
1785,00081,中国海外宏洋集团,地产
1786,00083,信和置业,地产
1787,00088,大昌集团,地产
1788,00089,大生地产,地产
1789,00093,添利,地产
1790,00095,绿景中国地产,地产
1791,00101,恒隆地产,地产
1792,00105,凯联国际酒店,地产
1793,00106,朗诗地产,地产
1794,00108,国锐地产,地产
1795,00112,勒泰集团,地产
1796,00115,钧濠集团（新）,地产
1797,00119,保利置业集团,地产
1798,00123,越秀地产,地产
1799,00124,粤海置地,地产
1800,00127,华人置业,地产
1801,00131,卓能（集团）,地产
1802,00141,天禧海嘉控股,地产
1803,00147,国际商业结算,地产
1804,00149,中国农产品交易,地产
1805,00158,万邦投资,地产
1806,00160,汉国置业,地产
1807,00171,银建国际,地产
1808,00173,嘉华国际,地产
1809,00183,宏辉集团,地产
1810,00185,正商实业,地产
1811,00190,香港建设（控股）,地产
1812,00193,冠中地产,地产
1813,00194,廖创兴企业,地产
1814,00207,大悦城地产,地产
1815,00208,保利达资产,地产
1816,00212,南洋集团,地产
1817,00216,建业实业,地产
1818,00224,建生国际,地产
1819,00225,博富临置业,地产
1820,00230,五矿地产,地产
1821,00237,安全货仓,地产
1822,00247,尖沙咀置业,地产
1823,00251,爪哇控股,地产
1824,00258,汤臣集团,地产
1825,00262,迪臣发展国际,地产
1826,00266,天德地产,地产
1827,00271,亚证地产,地产
1828,00272,瑞安房地产,地产
1829,00275,凯华集团,地产
1830,00277,太兴置业,地产
1831,00278,华厦置业,地产
1832,00281,川河集团,地产
1833,00287,永发置业,地产
1834,00298,庄士中国,地产
1835,00299,宝新置地,地产
1836,00313,裕田中国,地产
1837,00337,绿地香港,地产
1838,00352,富阳,地产
1839,00367,庄士机构国际,地产
1840,00369,永泰地产,地产
1841,00405,越秀房产信托基金,地产
1842,00410,ＳＯＨＯ中国,地产
1843,00432,盈大地产,地产
1844,00435,阳光房地产基金,地产
1845,00456,新城市建设发展,地产
1846,00459,美联工商舖,地产
1847,00480,香港兴业国际,地产
1848,00495,百利大,地产
1849,00496,卡森国际,地产
1850,00497,资本策略地产,地产
1851,00499,青岛控股,地产
1852,00508,鼎亿集团投资,地产
1853,00519,实力建业,地产
1854,00535,金地商置,地产
1855,00563,上实城市开发,地产
1856,00565,锦艺集团控股,地产
1857,00583,长城环亚控股,地产
1858,00588,北京北辰实业股份,地产
1859,00593,梦东方,地产
1860,00604,深圳控股,地产
1861,00616,高山企业,地产
1862,00618,北大资源,地产
1863,00625,睿富房地产基金,地产
1864,00627,福晟国际,地产
1865,00655,香港华人有限公司,地产
1866,00672,众安集团,地产
1867,00674,中国唐商,地产
1868,00680,南海控股,地产
1869,00683,嘉里建设,地产
1870,00688,中国海外发展,地产
1871,00715,中泛控股,地产
1872,00727,皇冠环球集团,地产
1873,00730,首长四方,地产
1874,00733,合富辉煌,地产
1875,00754,合生创展集团,地产
1876,00755,上海证大,地产
1877,00760,新天地产集团,地产
1878,00778,置富产业信托,地产
1879,00798,中电光谷,地产
1880,00808,泓富产业信托,地产
1881,00813,世茂集团,地产
1882,00817,中国金茂,地产
1883,00823,领展房产基金,地产
1884,00832,建业地产,地产
1885,00845,恒盛地产,地产
1886,00846,明发集团,地产
1887,00859,中昌国际控股,地产
1888,00864,永利地产发展,地产
1889,00865,建德国际控股,地产
1890,00873,世茂服务,地产
1891,00878,金朝阳集团,地产
1892,00884,旭辉控股集团,地产
1893,00898,万事昌国际,地产
1894,00899,亚洲资源,地产
1895,00910,中国三迪,地产
1896,00938,民生国际,地产
1897,00960,龙湖集团,地产
1898,00978,招商局置地,地产
1899,00989,广泽国际发展,地产
1900,00996,嘉年华国际,地产
1901,01009,国际娱乐,地产
1902,01030,新城发展,地产
1903,01036,万科海外,地产
1904,01064,中华国际,地产
1905,01098,路劲,地产
1906,01107,当代置业,地产
1907,01109,华润置地,地产
1908,01113,长实集团,地产
1909,01124,沿海家园,地产
1910,01125,丽丰控股,地产
1911,01153,佳源服务,地产
1912,01168,百仕达控股,地产
1913,01176,珠光控股,地产
1914,01195,京维集团,地产
1915,01200,美联集团,地产
1916,01201,天臣控股,地产
1917,01207,上置集团,地产
1918,01209,华润万象生活,地产
1919,01218,永义国际,地产
1920,01222,宏安集团,地产
1921,01224,中渝置地,地产
1922,01232,金轮天地控股,地产
1923,01233,时代中国控股,地产
1924,01238,宝龙地产,地产
1925,01240,青建国际,地产
1926,01243,宏安地产,地产
1927,01246,保集健康,地产
1928,01278,中国新城镇,地产
1929,01321,中国新城市,地产
1930,01329,首创钜大,地产
1931,01379,温岭工量刃具,地产
1932,01396,粤港湾控股,地产
1933,01417,浦江中国,地产
1934,01426,春泉产业信托,地产
1935,01427,中国天保集团,地产
1936,01502,金融街物业,地产
1937,01503,招商局商业房托,地产
1938,01516,融创服务,地产
1939,01528,红星美凯龙,地产
1940,01538,中奥到家,地产
1941,01560,星星地产,地产
1942,01570,伟业控股,地产
1943,01589,中国物流资产,地产
1944,01622,力高集团,地产
1945,01628,禹洲集团,地产
1946,01638,佳兆业集团,地产
1947,01663,汉港控股,地产
1948,01668,华南城,地产
1949,01730,贤能集团,地产
1950,01755,新城悦服务,地产
1951,01777,花样年控股,地产
1952,01778,彩生活,地产
1953,01813,合景泰富集团,地产
1954,01821,ESR,地产
1955,01838,CHINAPROPERTIES,地产
1956,01862,景瑞控股,地产
1957,01895,鑫苑服务,地产
1958,01902,银城国际控股,地产
1959,01908,建发国际集团,地产
1960,01918,融创中国,地产
1961,01922,银城生活服务,地产
1962,01941,烨星集团,地产
1963,01966,中骏集团控股,地产
1964,01971,弘阳服务,地产
1965,01972,太古地产,地产
1966,01995,永升生活服务,地产
1967,01996,弘阳地产,地产
1968,01997,九龙仓置业,地产
1969,02007,碧桂园,地产
1970,02019,德信中国,地产
1971,02048,易居企业控股,地产
1972,02080,奥克斯国际,地产
1973,02088,西王置业,地产
1974,02103,新力控股集团,地产
1975,02107,第一服务控股,地产
1976,02117,大唐集团控股,地产
1977,02118,天山发展控股,地产
1978,02146,荣万家,地产
1979,02156,建发物业,地产
1980,02168,佳兆业美好,地产
1981,02183,三盛控股,地产
1982,02202,万科企业,地产
1983,02231,景业名邦集团,地产
1984,02278,海蓝控股,地产
1985,02286,辰兴发展,地产
1986,02288,宏基资本,地产
1987,02292,晋安实业,地产
1988,02310,时代环球集团,地产
1989,02329,国瑞置业,地产
1990,02330,中国上城,地产
1991,02349,中国城市基础设施,地产
1992,02379,中天国际,地产
1993,02599,祥生控股集团,地产
1994,02606,蓝光嘉宝服务,地产
1995,02608,阳光１００中国,地产
1996,02669,中海物业,地产
1997,02699,新明中国,地产
1998,02768,佳源国际控股,地产
1999,02772,中梁控股,地产
2000,02777,富力地产,地产
2001,02778,冠君产业信托,地产
2002,02868,首创置业,地产
2003,02869,绿城服务,地产
2004,02892,万城控股,地产
2005,02985,钧濠集团,地产
2006,03301,融信中国,地产
2007,03316,滨江服务,地产
2008,03319,雅生活服务,地产
2009,03333,中国恒大,地产
2010,03366,华侨城（亚洲）,地产
2011,03377,远洋集团,地产
2012,03380,龙光集团,地产
2013,03383,雅居乐集团,地产
2014,03603,信基沙溪,地产
2015,03616,恒达集团控股,地产
2016,03639,亿达中国,地产
2017,03662,奥园健康,地产
2018,03688,莱蒙国际,地产
2019,03699,光大永年,地产
2020,03883,中国奥园,地产
2021,03900,绿城中国,地产
2022,03913,合景悠活,地产
2023,03990,美的置业,地产
2024,03992,创毅控股,地产
2025,06049,保利物业,地产
2026,06090,胜捷企业,地产
2027,06093,和泓服务,地产
2028,06098,碧桂园服务,地产
2029,06111,大发地产,地产
2030,06158,正荣地产,地产
2031,06166,中国宏泰发展,地产
2032,06666,恒大物业,地产
2033,06668,星盛商业,地产
2034,06677,远洋服务,地产
2035,06805,金茂源环保,地产
2036,06900,上坤地产,地产
2037,06958,正荣服务,地产
2038,06968,港龙中国地产,地产
2039,06989,卓越商企服务,地产
2040,06999,领地控股,地产
2041,08022,永耀集团控股,地产
2042,08030,汇联金融服务,地产
2043,08181,时时服务,地产
2044,08242,新威斯顿,地产
2045,08271,环球数码创意,地产
2046,08313,杰地集团,地产
2047,08426,雅居投资控股,地产
2048,09608,宋都服务,地产
2049,09666,金科服务,地产
2050,09909,宝龙商业,地产
2051,09916,兴业物联,地产
2052,09928,时代邻里,地产
2053,09968,汇景控股,地产
2054,09978,方圆房服集团,地产
2055,09983,建业新生活,地产
2056,09993,金辉控股,地产
2057,87001,汇贤产业信托,地产
2058,00058,新威国际,建筑
2059,00153,中国赛特,建筑
2060,00240,利基控股,建筑
2061,00366,陆氏集团（越南）,建筑
2062,00368,德合集团,建筑
2063,00380,冠力国际,建筑
2064,00385,建联集团,建筑
2065,00390,中国中铁,建筑
2066,00406,有利集团,建筑
2067,00498,保华集团,建筑
2068,00577,南岸集团,建筑
2069,00589,建中建设,建筑
2070,00610,惠记集团,建筑
2071,00630,隽泰控股,建筑
2072,00687,泰昇集团,建筑
2073,00691,山水水泥,建筑
2074,00695,东吴水泥,建筑
2075,00701,北海集团,建筑
2076,00711,亚洲联合基建控股,建筑
2077,00726,筑友智造科技,建筑
2078,00743,亚洲水泥（中国）,建筑
2079,00747,渖阳公用发展股份,建筑
2080,00750,水发兴业能源,建筑
2081,00784,凌锐控股,建筑
2082,00830,中国建筑兴业,建筑
2083,00871,中国疏浚环保,建筑
2084,00896,兴胜创建,建筑
2085,00914,海螺水泥,建筑
2086,00924,坤集团,建筑
2087,00936,鹏程亚洲,建筑
2088,00983,瑞安建业,建筑
2089,00994,中天宏信,建筑
2090,01001,沪港联合,建筑
2091,01034,富汇建筑控股,建筑
2092,01102,环能国际,建筑
2093,01118,高力集团,建筑
2094,01162,莹岚集团,建筑
2095,01183,澳能建设,建筑
2096,01186,中国铁建,建筑
2097,01220,志道国际,建筑
2098,01252,中国天瑞水泥,建筑
2099,01253,中国绿地博大绿泽,建筑
2100,01271,佳明集团控股,建筑
2101,01283,高陞集团控股,建筑
2102,01301,德基科技控股,建筑
2103,01312,同方康泰,建筑
2104,01313,华润水泥控股,建筑
2105,01315,允升国际,建筑
2106,01341,昊天国际建投,建筑
2107,01343,伟源控股,建筑
2108,01372,比速科技,建筑
2109,01376,RAFFLESINTERIOR,建筑
2110,01408,濠江机电,建筑
2111,01416,CTR,建筑
2112,01420,川控股,建筑
2113,01421,工盖有限公司,建筑
2114,01429,天任集团,建筑
2115,01447,新福港,建筑
2116,01459,巨匠建设,建筑
2117,01462,金诚控股,建筑
2118,01472,生兴控股,建筑
2119,01486,思城控股,建筑
2120,01495,集一控股,建筑
2121,01496,亚积邦租赁,建筑
2122,01499,欧科云链,建筑
2123,01500,现恒建筑,建筑
2124,01546,德莱建业,建筑
2125,01547,IBI,建筑
2126,01552,BHCC,建筑
2127,01556,建业建荣,建筑
2128,01557,剑虹集团控股,建筑
2129,01559,均安控股,建筑
2130,01568,承达集团,建筑
2131,01581,进昇集团控股,建筑
2132,01582,华营建筑,建筑
2133,01591,汛和集团,建筑
2134,01592,基石控股,建筑
2135,01599,城建设计,建筑
2136,01615,奥邦建筑,建筑
2137,01618,中国中冶,建筑
2138,01627,安保工程控股,建筑
2139,01630,建成控股,建筑
2140,01633,上谕集团,建筑
2141,01637,顺兴集团控股,建筑
2142,01647,雄岸科技,建筑
2143,01649,内蒙古能建,建筑
2144,01653,MOS,建筑
2145,01662,义合控股,建筑
2146,01667,进阶发展,建筑
2147,01683,旷逸国际,建筑
2148,01690,立基工程控股,建筑
2149,01693,璋利国际,建筑
2150,01706,双运控股,建筑
2151,01707,致浩达控股,建筑
2152,01718,宏基集团控股,建筑
2153,01722,建鹏控股,建筑
2154,01726,HKE,建筑
2155,01727,河北建设,建筑
2156,01735,中环控股,建筑
2157,01739,齐屹科技,建筑
2158,01741,日赢控股,建筑
2159,01742,HPC,建筑
2160,01746,万顺集团控股,建筑
2161,01751,景联集团,建筑
2162,01757,俊裕地基,建筑
2163,01780,B,建筑
2164,01783,金仑控股有限公司,建筑
2165,01793,伟工控股,建筑
2166,01796,耀高控股,建筑
2167,01800,中国交通建设,建筑
2168,01802,文业集团,建筑
2169,01826,旭通控股,建筑
2170,01829,中国机械工程,建筑
2171,01847,云南建投混凝土,建筑
2172,01850,海鑫集团,建筑
2173,01855,中邦环境,建筑
2174,01865,管道工程,建筑
2175,01867,乐嘉思控股,建筑
2176,01870,益美国际控股,建筑
2177,01894,恒益控股,建筑
2178,01897,美亨实业,建筑
2179,01903,JBB,建筑
2180,01920,恒新丰控股,建筑
2181,01937,佳辰控股,建筑
2182,01943,银涛控股,建筑
2183,01953,RIMBACO,建筑
2184,01960,TBKS,建筑
2185,01977,安乐工程,建筑
2186,01987,BENG,建筑
2187,02009,金隅集团,建筑
2188,02017,沧海控股,建筑
2189,02060,浦江国际,建筑
2190,02068,中铝国际,建筑
2191,02110,裕勤控股,建筑
2192,02113,世纪集团国际,建筑
2193,02115,捷心隆,建筑
2194,02128,中国联塑,建筑
2195,02132,誉燊丰控股,建筑
2196,02153,达丰设备,建筑
2197,02163,远大住工,建筑
2198,02193,万景控股,建筑
2199,02221,创业集团控股,建筑
2200,02227,守益控股,建筑
2201,02233,西部水泥,建筑
2202,02262,梁志天设计集团,建筑
2203,02266,黎氏企业,建筑
2204,02296,华记环球集团,建筑
2205,02340,昇捷控股,建筑
2206,02355,宝业集团,建筑
2207,02448,恒宇集团,建筑
2208,02663,应力控股,建筑
2209,02789,远大中国,建筑
2210,02863,高丰集团控股,建筑
2211,03311,中国建筑国际,建筑
2212,03321,伟鸿集团控股,建筑
2213,03323,中国建材,建筑
2214,03708,中国供应链产业,建筑
2215,03728,正利控股,建筑
2216,03789,御佳控股,建筑
2217,03822,三和建筑集团,建筑
2218,03878,VICON,建筑
2219,03893,易纬集团,建筑
2220,03928,S&T,建筑
2221,06038,信越控股,建筑
2222,06063,智中国际,建筑
2223,06080,荣智控股,建筑
2224,06182,乙德投资控股,建筑
2225,06189,爱得威建设集团,建筑
2226,06193,泰林科建,建筑
2227,06816,瑞港建设,建筑
2228,06829,龙昇集团控股,建筑
2229,06888,英达公路再生科技,建筑
2230,08021,汇隆控股,建筑
2231,08023,邝文记,建筑
2232,08039,中国卓银,建筑
2233,08040,ＤＣＢ控股,建筑
2234,08053,比优集团,建筑
2235,08059,朝威控股,建筑
2236,08125,仁德资源,建筑
2237,08140,人和科技,建筑
2238,08152,明梁控股,建筑
2239,08170,全民国际,建筑
2240,08173,万亚企业控股,建筑
2241,08188,骏杰集团控股,建筑
2242,08208,WMCH,建筑
2243,08216,丰城控股,建筑
2244,08217,联旺集团,建筑
2245,08227,海天天綫,建筑
2246,08259,HON,建筑
2247,08262,宏强控股,建筑
2248,08268,智城发展控股,建筑
2249,08275,永勤集团控股,建筑
2250,08305,棠记控股,建筑
2251,08316,柏荣集团控股,建筑
2252,08321,泰锦控股,建筑
2253,08341,艾硕控股,建筑
2254,08349,美固科技控股,建筑
2255,08356,中国新华电视,建筑
2256,08360,利骏集团香港,建筑
2257,08366,浙江联合投资,建筑
2258,08373,靛蓝星,建筑
2259,08402,GT,建筑
2260,08411,K,建筑
2261,08422,ＷＴ集团,建筑
2262,08423,CHI,建筑
2263,08425,兴铭控股,建筑
2264,08427,瑞强集团,建筑
2265,08445,怡康泰工程集团,建筑
2266,08455,礼建德集团,建筑
2267,08460,基地锦标集团,建筑
2268,08481,盛龙锦秀国际,建筑
2269,08501,庄皇集团公司,建筑
2270,08516,广骏集团控股,建筑
2271,08523,常满控股,建筑
2272,08526,荣丰集团亚洲,建筑
2273,08532,宝发控股,建筑
2274,08535,荧德控股,建筑
2275,08601,宝燵控股,建筑
2276,08612,维亮控股,建筑
2277,08616,新威工程集团,建筑
2278,08619,WAC,建筑
2279,08646,中国宏光,建筑
2280,09900,德益控股,建筑
2281,09913,智勤控股,建筑
2282,09929,澳达控股,建筑
2283,09938,华和控股,建筑
2284,09979,绿城管理控股,建筑
2285,09998,光荣控股,建筑
2286,00099,王氏国际,资讯科技器材
2287,00110,中国长远（新）,资讯科技器材
2288,00143,国安国际,资讯科技器材
2289,00164,中国宝力科技,资讯科技器材
2290,00248,香港通讯国际控股,资讯科技器材
2291,00259,亿都（国际控股）,资讯科技器材
2292,00261,ＧＢＡ集团,资讯科技器材
2293,00285,比亚迪电子,资讯科技器材
2294,00303,伟易达,资讯科技器材
2295,00334,华显光电,资讯科技器材
2296,00439,光启科学,资讯科技器材
2297,00479,华建控股,资讯科技器材
2298,00529,新龙国际,资讯科技器材
2299,00552,中国通信服务,资讯科技器材
2300,00580,赛晶科技,资讯科技器材
2301,00698,通达集团,资讯科技器材
2302,00710,京东方精电,资讯科技器材
2303,00732,信利国际,资讯科技器材
2304,00763,中兴通讯,资讯科技器材
2305,00788,中国铁塔,资讯科技器材
2306,00842,理士国际,资讯科技器材
2307,00854,威雅利,资讯科技器材
2308,00856,伟仕佳杰,资讯科技器材
2309,00889,连达科技控股,资讯科技器材
2310,00894,万裕科技,资讯科技器材
2311,00947,摩比发展,资讯科技器材
2312,00948,阿尔法企业,资讯科技器材
2313,00992,联想集团,资讯科技器材
2314,01013,伟俊集团控股,资讯科技器材
2315,01043,光宇国际集团科技,资讯科技器材
2316,01050,嘉利国际,资讯科技器材
2317,01063,新确科技,资讯科技器材
2318,01079,松景科技,资讯科技器材
2319,01085,亨鑫科技,资讯科技器材
2320,01184,时捷,资讯科技器材
2321,01202,成都普天电缆股份,资讯科技器材
2322,01213,万保刚集团,资讯科技器材
2323,01263,栢能集团,资讯科技器材
2324,01300,俊知集团,资讯科技器材
2325,01305,伟志控股,资讯科技器材
2326,01337,雷蛇,资讯科技器材
2327,01362,新龙移动,资讯科技器材
2328,01399,锐信控股,资讯科技器材
2329,01401,SPROCOMM,资讯科技器材
2330,01415,高伟电子,资讯科技器材
2331,01478,丘钛科技,资讯科技器材
2332,01523,珩湾科技,资讯科技器材
2333,01617,南方通信,资讯科技器材
2334,01665,槟杰科达,资讯科技器材
2335,01710,致丰工业电子,资讯科技器材
2336,01720,普天通信集团,资讯科技器材
2337,01729,汇聚科技,资讯科技器材
2338,01810,小米集团－Ｗ,资讯科技器材
2339,01979,天宝集团,资讯科技器材
2340,01991,大洋集团,资讯科技器材
2341,02000,晨讯科技,资讯科技器材
2342,02018,瑞声科技,资讯科技器材
2343,02028,映美控股,资讯科技器材
2344,02038,富智康集团,资讯科技器材
2345,02086,海航科技投资,资讯科技器材
2346,02239,国微控股,资讯科技器材
2347,02308,研祥智能,资讯科技器材
