,开始时间,持续分钟,盈亏大小,最大净值,结束-最大,最小净值,结束-最小,rsi,cci,rsi_cf1,atr,zuheyinzi,zuheyinzi2
154,2019-09-27 10:35:00,324.0,,30.0,,19.0,,20.197994499891763,259.1549295774244,-0.930091243191157,14.755089953372355,60.868577411006555,134.86857741100656
155,2019-10-02 13:11:00,10.0,-25.0,21.0,46.0,22.0,-3.0,21.236848677106224,137.60640961442672,-4.956729837726897,13.394649268552808,48.39213890710171,110.39213890710171
156,2019-10-03 09:24:00,345.0,267.0,384.0,117.0,16.0,283.0,14.291325880766436,149.48805460750668,-4.960522967764717,18.334112435788363,47.57424377730547,78.57424377730547
157,2019-10-04 09:18:00,4.0,-35.0,0.0,35.0,33.0,-2.0,25.41267682751824,248.32985386218354,1.084921364450821,9.420145717963136,59.66580793169973,99.66580793169973
158,2019-10-04 15:15:00,4.0,-24.0,54.0,78.0,22.0,-2.0,22.388914508206653,299.30124223604184,7.294121716193672,26.30593159354544,78.62497032535627,220.6249703253563
159,2019-10-08 09:37:00,52.0,197.0,236.0,39.0,10.0,207.0,18.72544286396635,195.14699020065285,2.709814571870311,25.26017205307516,63.500313937106796,130.5003139371068
160,2019-10-10 09:39:00,16.0,-33.0,30.0,63.0,30.0,-3.0,10.152454767762755,233.42709558634832,2.856301403584119,40.59127773996454,74.08644206636212,182.0864420663621
161,2019-10-11 09:19:00,138.0,250.0,286.0,36.0,6.0,256.0,33.207047154789834,205.1298091960918,0.5199684008837835,14.77410655776822,68.49413463216723,206.49413463216723
162,2019-10-11 13:03:00,19.0,8.0,86.0,78.0,-3.0,5.0,26.23892793313526,230.9136872517002,1.0762940332554223,17.090966340810798,66.42126299911607,142.42126299911607
163,2019-10-15 09:17:00,16.0,-24.0,59.0,83.0,22.0,-2.0,33.51918058938425,244.51038575660306,2.8813519891612316,11.431847267776876,69.40206643282143,164.4020664328214
164,2019-10-17 09:55:00,2.0,-30.0,-9.0,21.0,29.0,-1.0,16.551647353518334,206.50860065087514,-2.6255421973591666,27.55807306832635,64.7605804869322,165.7605804869322
165,2019-10-21 09:34:00,1.0,-55.0,2.0,57.0,52.0,-3.0,15.178135171882914,244.15073115854415,0.5665610879446916,23.721217980132355,63.31442626786968,131.3144262678697
166,2019-10-22 09:17:00,15.0,-24.0,51.0,75.0,22.0,-2.0,35.511274208040106,292.65367316345106,2.5469741970757127,9.421575354165798,74.19821687855101,169.19821687855102
167,2019-10-22 10:07:00,9.0,-23.0,20.0,43.0,21.0,-2.0,11.81478350543739,234.23236514525215,1.7269406090119546,24.75547656169134,59.99349658165394,133.99349658165394
168,2019-10-24 15:01:00,68.0,-24.0,46.0,70.0,22.0,-2.0,21.01483016951242,338.76651982387216,-2.1508360307746983,9.96221587622042,64.85369802812005,118.85369802812005
169,2019-11-01 09:36:00,116.0,187.0,222.0,35.0,-14.0,173.0,26.666812623689466,204.275427542754,2.3600791632795364,19.092617324096608,66.18697270206147,180.18697270206147
170,2019-11-04 09:18:00,103.0,166.0,196.0,30.0,8.0,174.0,18.23977800101008,217.80194619349336,-2.038079581396218,15.195996465583233,55.21596908594265,107.21596908594265
171,2019-11-04 15:48:00,19.0,-27.0,9.0,36.0,25.0,-2.0,27.694030616628808,208.8461538461152,-3.4967287146335906,7.547535626807731,56.12618162804806,115.12618162804806
172,2019-11-06 09:46:00,9.0,-50.0,18.0,68.0,50.0,0.0,8.500214779984937,181.30461288355684,-1.7303248588507216,24.292671372686797,50.92334744102742,99.92334744102742
173,2019-11-07 10:23:00,22.0,-28.0,31.0,59.0,26.0,-2.0,20.789455300839847,157.23306544202208,-1.703208436543548,19.298166741100626,55.81092858614269,166.8109285861427
174,2019-11-07 15:21:00,24.0,145.0,275.0,130.0,-23.0,122.0,25.473605373299506,369.6586599241098,6.705792238310451,10.728522823963482,73.16799418967398,136.16799418967398
175,2019-11-08 11:12:00,8.0,-27.0,13.0,40.0,25.0,-2.0,17.31913176255557,289.84244049615916,3.031329641640511,16.436782648881778,62.74015846105326,117.74015846105326
176,2019-11-18 09:18:00,6.0,-23.0,18.0,41.0,21.0,-2.0,20.158687911642573,317.7427554652451,-5.477066420915762,13.266864573693665,65.19982803186076,132.19982803186076
177,2019-11-18 09:38:00,2.0,-32.0,-4.0,28.0,30.0,-2.0,20.657246319815584,172.17472407897398,-0.6601021394750717,28.088139603876176,65.96285833158916,138.96285833158916
178,2019-11-18 15:17:00,43.0,-29.0,39.0,68.0,27.0,-2.0,29.566807458758973,428.1846153847953,9.214618785336029,12.70394309385544,85.08921209109394,179.08921209109394
179,2019-11-19 09:49:00,263.0,188.0,224.0,36.0,16.0,204.0,24.29359399587247,119.37387734155239,-2.415660039029646,26.094963651540507,62.32594538156822,273.3259453815682
180,2019-11-20 10:31:00,3.0,-24.0,7.0,31.0,23.0,-1.0,17.61211167277814,231.5879828326457,0.0,20.352787548837426,61.12369750488014,122.12369750488014
181,2019-11-20 13:06:00,0.0,-29.0,-27.0,2.0,27.0,-2.0,6.496435998614693,195.00713266754192,-12.422237533392256,12.235031248360631,38.23218051372952,58.23218051372952
182,2019-11-21 10:22:00,1.0,-33.0,21.0,54.0,29.0,-4.0,16.875922480129617,353.1780994336077,2.5704166154146577,31.154723726492048,83.34845614998244,207.34845614998244
183,2019-11-21 15:08:00,0.0,-24.0,-21.0,3.0,21.0,-3.0,5.129416262371699,169.2660550458772,-11.118747382024047,13.733118376015403,35.78914014297482,45.78914014297482
184,2019-11-22 09:31:00,2.0,-39.0,-16.0,23.0,37.0,-2.0,16.07505342746805,200.36454336145877,-3.6020623067837505,21.737052277884146,57.848560041498075,179.84856004149808
185,2019-11-22 15:20:00,13.0,-25.0,7.0,32.0,23.0,-2.0,28.900858577542877,240.05293339225668,2.941044323884327,8.091662890630785,60.99781480739933,115.99781480739932
186,2019-11-22 16:09:00,0.0,-38.0,-37.0,1.0,37.0,-1.0,13.398013015731138,161.29597197899898,-20.65727935050643,13.346913630292828,42.87452384392387,89.87452384392387
187,2019-11-25 09:18:00,49.0,202.0,241.0,39.0,-7.0,195.0,35.77768233134118,176.9758874748819,0.45736274914663966,19.94259183496929,73.41786291379867,303.4178629137987
188,2019-11-26 09:18:00,2.0,-33.0,-7.0,26.0,31.0,-2.0,32.4380707596667,172.74631128034196,-7.873098560666634,14.395392006437694,64.10809389413859,201.1080938941386
189,2019-11-26 09:47:00,1.0,-37.0,-19.0,18.0,37.0,0.0,12.17507400508314,189.9075875486322,-3.677955180549482,34.08097322979065,65.24680598973701,72.24680598973701
190,2019-12-02 09:19:00,18.0,-50.0,68.0,118.0,48.0,-2.0,29.958590484435973,141.55605077025757,0.3702912681952313,18.051324856868252,62.165520418329976,183.16552041832998
191,2019-12-03 09:17:00,0.0,-26.0,-25.0,1.0,25.0,-1.0,5.8422596241940425,208.2240340305197,-15.826008125963853,10.083775621865476,36.74843864911149,55.74843864911149
192,2019-12-04 09:36:00,8.0,-25.0,2.0,27.0,25.0,0.0,17.00984842336446,172.5960830510962,0.5376434149995077,29.095364094639926,63.364820823114,239.364820823114
193,2019-12-06 09:17:00,17.0,-35.0,43.0,78.0,32.0,-3.0,42.27016713892297,307.0649052269104,1.9524299012858393,15.236122246832615,88.21277990844663,267.21277990844663
194,2019-12-06 10:09:00,4.0,-33.0,-4.0,29.0,30.0,-3.0,24.142510433265784,317.9401993355098,-0.3865078872697296,22.357389971389726,78.29392033820649,199.29392033820648
195,2019-12-06 14:02:00,138.0,68.0,114.0,46.0,6.0,74.0,14.78874731242665,329.87886944802517,0.7705488301317587,9.492407586274537,57.26904184350371,87.26904184350371
196,2019-12-09 10:39:00,5.0,-26.0,8.0,34.0,24.0,-2.0,21.61308643166913,137.78213935229485,-3.637140968607511,22.991230672358263,58.382531039256875,197.3825310392569
197,2019-12-09 14:53:00,19.0,-23.0,-2.0,21.0,21.0,-2.0,16.568573942770286,252.07100591709866,-9.162405422097237,7.679041895971689,49.45471643045184,71.45471643045184
count,,198.0,197.0,198.0,197.0,198.0,197.0,198.0,198.0,198.0,198.0,198.0,198.0
mean,,35.121212121212125,5.588832487309645,53.015151515151516,47.54314720812183,20.772727272727273,26.370558375634516,20.788159861388706,215.64930497902267,-1.4641051916626215,19.94054540290171,62.293635762192686,159.576464045021
std,,67.9739085099365,78.97085794938923,96.13988736136058,39.69095430082088,18.509261329420347,68.96101935146224,8.009249877223462,63.42359325913342,5.192253023083432,7.419697299793107,11.023504682053456,72.17784576056957
min,,0.0,-71.0,-137.0,-110.0,-34.0,-4.0,-8.335564260672896,24.9452954048157,-32.33884454268242,7.547535626807731,21.358508701978682,-44.64149129802132
25%,,2.0,-31.0,-4.0,22.0,13.0,-2.0,16.232985169225262,172.63364010840763,-3.786491570530348,13.631598857835687,55.43113217751234,114.70163963000985
50%,,8.0,-26.0,17.0,39.0,24.0,-1.0,20.115655130554316,210.6040513520359,0.0,19.150605841154707,62.305952444501024,143.05852333499683
75%,,27.75,1.0,76.75,70.0,29.0,5.0,25.25501915224112,253.3557702275817,1.6206861908073797,25.558384748746317,68.47574401375968,191.53112277724355
max,,392.0,422.0,626.0,204.0,137.0,394.0,42.496386498029906,428.1846153847953,9.214618785336029,43.635776485597745,88.21277990844663,512.9450633229682
