,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
203,-59.0,36.0,650.0,-0.09076923076923077,-1.4247446072886638,-283.4817549911693,22.0,0.7272727272727273,0.929510155316607,40.0,200.0,310.0,0.0
503,-58.0,36.0,706.0,-0.0821529745042493,-1.432226435885617,-311.77778581092946,22.0,0.7272727272727273,0.938034188034188,50.0,230.0,310.0,0.0
359,-57.0,36.0,677.0,-0.08419497784342689,-1.439887587149904,-297.2627735718491,22.0,0.7272727272727273,0.936026936026936,45.0,220.0,310.0,0.0
501,-56.0,74.0,652.0,-0.08588957055214724,-1.4078558678069648,-278.1501120624658,22.0,0.6363636363636364,0.9352601156069364,50.0,230.0,290.0,0.0
489,-56.0,74.0,652.0,-0.08588957055214724,-1.4078558678069648,-278.1501120624658,22.0,0.6363636363636364,0.9352601156069364,50.0,220.0,290.0,0.0
11,-56.0,53.0,572.0,-0.0979020979020979,-1.4245050161034876,-242.57465839022527,22.0,0.7272727272727273,0.9220055710306407,35.0,150.0,310.0,0.0
454,-55.0,36.0,746.0,-0.07372654155495978,-1.3925356301571572,-336.8827010669173,18.0,0.6666666666666666,0.9302030456852791,50.0,190.0,300.0,0.0
23,-50.0,53.0,572.0,-0.08741258741258741,-1.4107967715778191,-240.5148469856746,22.0,0.7272727272727273,0.9303621169916434,35.0,160.0,310.0,0.0
428,-49.0,86.0,443.0,-0.11060948081264109,-1.4635478332570462,-194.8136819491639,23.0,0.6086956521739131,0.9473684210526315,50.0,170.0,280.0,0.0
137,-49.0,266.0,384.0,-0.12760416666666666,0.028145253396287144,3.2575422687226943,26.0,0.6923076923076923,0.9450672645739912,40.0,150.0,250.0,0.0
513,-48.0,82.0,652.0,-0.0736196319018405,-1.3941838169538643,-276.5665661375115,22.0,0.6363636363636364,0.9445086705202312,50.0,240.0,290.0,0.0
320,-46.0,84.0,430.0,-0.10697674418604651,-1.4007884642629616,-172.88851075696388,23.0,0.6086956521739131,0.9441069258809234,45.0,190.0,280.0,0.0
79,-45.0,230.0,716.0,-0.06284916201117319,-1.022619634690835,-202.636241104719,26.0,0.7307692307692307,0.9543610547667343,35.0,210.0,270.0,0.0
465,-45.0,85.0,652.0,-0.06901840490797546,-1.3729696617807654,-259.84808564257753,22.0,0.6363636363636364,0.9479768786127167,50.0,200.0,290.0,0.0
449,-37.0,304.0,426.0,-0.08685446009389672,0.17273783516332697,23.095836647008397,25.0,0.72,0.8148505303760849,50.0,190.0,250.0,0.0
395,-36.0,45.0,677.0,-0.053175775480059084,-1.4307628613731196,-310.05436837049814,22.0,0.7272727272727273,0.9595959595959597,45.0,250.0,310.0,0.0
211,-35.0,230.0,755.0,-0.046357615894039736,-1.047982397449151,-218.75009553712522,26.0,0.6923076923076923,0.9650698602794411,40.0,210.0,270.0,0.0
233,-33.0,282.0,470.0,-0.07021276595744681,-0.026590723135231344,-3.531506594643724,25.0,0.76,0.8035527690700104,40.0,230.0,250.0,0.0
176,-27.0,103.0,404.0,-0.06683168316831684,-1.343909876346106,-153.71792792885842,23.0,0.6086956521739131,0.9649805447470816,40.0,180.0,280.0,0.0
417,-26.0,36.0,652.0,-0.03987730061349693,-1.4961474275251467,-279.76607347579557,22.0,0.6363636363636364,0.9699421965317919,50.0,160.0,290.0,0.0
466,-26.0,50.0,746.0,-0.03485254691689008,-1.3512643587285509,-332.43880459817603,18.0,0.6666666666666666,0.9670050761421319,50.0,200.0,300.0,0.0
515,-24.0,62.0,706.0,-0.0339943342776204,-1.3811388543492231,-306.89229092862087,22.0,0.7272727272727273,0.9743589743589742,50.0,240.0,310.0,0.0
356,-24.0,106.0,430.0,-0.05581395348837209,-1.3920480794005274,-170.38775162413114,23.0,0.6086956521739131,0.9708383961117861,45.0,220.0,280.0,0.0
305,-23.0,297.0,420.0,-0.05476190476190476,0.13269951941468133,16.793898017991964,25.0,0.72,0.81855249745158,45.0,180.0,250.0,0.0
487,-14.0,237.0,719.0,-0.019471488178025034,-0.9014982605249887,-173.4490141601512,26.0,0.6538461538461539,0.987167736021998,50.0,220.0,270.0,0.0
371,-13.0,68.0,677.0,-0.019202363367799114,-1.3599251572813718,-285.8588012931079,22.0,0.7272727272727273,0.9854096520763188,45.0,230.0,310.0,0.0
215,-13.0,63.0,650.0,-0.02,-1.3417814613953343,-274.18147406037946,22.0,0.7272727272727273,0.984468339307049,40.0,210.0,310.0,0.0
149,-12.0,303.0,384.0,-0.03125,0.1131862346181538,14.126558287974715,26.0,0.6923076923076923,0.9865470852017937,40.0,160.0,250.0,0.0
478,-11.0,65.0,746.0,-0.014745308310991957,-1.3304390539960773,-330.22621641999154,18.0,0.6666666666666666,0.9860406091370558,50.0,210.0,300.0,0.0
477,-8.0,122.0,652.0,-0.012269938650306749,-1.3077442717721715,-250.84637113849269,22.0,0.6363636363636364,0.9907514450867051,50.0,210.0,290.0,0.0
355,-4.0,237.0,784.0,-0.00510204081632653,-0.9994764140100001,-218.1670970140775,26.0,0.6923076923076923,0.9961612284069098,45.0,220.0,270.0,0.0
227,-3.0,73.0,650.0,-0.004615384615384616,-1.3268718391981686,-272.523858460458,22.0,0.7272727272727273,0.9964157706093191,40.0,220.0,310.0,0.0
332,-3.0,127.0,430.0,-0.0069767441860465115,-1.2483884351086463,-155.0750715237397,23.0,0.6086956521739131,0.9963547995139732,45.0,200.0,280.0,0.0
35,-2.0,70.0,572.0,-0.0034965034965034965,-1.3163792924093658,-232.00309333718926,22.0,0.7272727272727273,0.9972144846796657,35.0,170.0,310.0,0.0
44,0.0,130.0,397.0,0.0,-1.2234731788084494,-137.78793340287748,23.0,0.6086956521739131,1.0,35.0,180.0,280.0,0.0
461,1.0,342.0,427.0,0.00234192037470726,0.3109421339840379,43.26738517470383,25.0,0.72,0.8514946962391514,50.0,200.0,250.0,0.0
404,4.0,26.0,468.0,0.008547008547008548,-1.5648272559036673,-214.83205089804898,23.0,0.6086956521739131,1.004296455424275,50.0,150.0,280.0,0.0
188,6.0,136.0,404.0,0.01485148514851485,-1.244372078956088,-145.77192964336248,23.0,0.6086956521739131,1.0077821011673151,40.0,190.0,280.0,0.0
525,13.0,143.0,652.0,0.019938650306748466,-1.3070143946764863,-268.178545976596,22.0,0.6363636363636364,1.015028901734104,50.0,250.0,290.0,0.0
499,15.0,253.0,719.0,0.02086230876216968,-0.8107495051605146,-155.9580979332996,26.0,0.6538461538461539,1.013748854262145,50.0,230.0,270.0,0.0
263,18.0,94.0,650.0,0.027692307692307693,-1.3289946042688263,-285.315453259107,22.0,0.7272727272727273,1.021505376344086,40.0,250.0,310.0,0.0
161,18.0,333.0,382.0,0.04712041884816754,0.2625276002511797,33.25994360727528,25.0,0.72,0.8464125560538117,40.0,170.0,250.0,0.0
317,19.0,339.0,420.0,0.04523809523809524,0.2480666717060407,34.49958170231665,25.0,0.72,0.8613659531090725,45.0,190.0,250.0,0.0
47,19.0,91.0,572.0,0.033216783216783216,-1.2634373145273483,-224.79403228638415,22.0,0.7272727272727273,1.0264623955431755,35.0,180.0,310.0,0.0
383,21.0,102.0,677.0,0.0310192023633678,-1.3053667125332864,-280.9733064107993,22.0,0.7272727272727273,1.0235690235690236,45.0,240.0,310.0,0.0
367,25.0,253.0,784.0,0.03188775510204082,-0.9185309293696399,-200.67618078722592,26.0,0.6923076923076923,1.0239923224568137,45.0,230.0,270.0,0.0
91,26.0,237.0,716.0,0.036312849162011177,-0.9148920054173476,-181.66016153520414,26.0,0.7307692307692307,1.026369168356998,35.0,220.0,270.0,0.0
344,26.0,156.0,430.0,0.06046511627906977,-1.1543114315128806,-147.658023569267,23.0,0.6086956521739131,1.031591737545565,45.0,210.0,280.0,0.0
224,28.0,158.0,404.0,0.06930693069306931,-1.240418196108603,-143.27117051052974,23.0,0.6086956521739131,1.0363164721141376,40.0,220.0,280.0,0.0
113,32.0,325.0,379.0,0.08443271767810026,0.492243217550917,58.34021544912777,25.0,0.76,0.8473945409429281,35.0,240.0,250.0,0.0
511,33.0,253.0,719.0,0.0458970792767733,-0.7886686627026867,-152.66607967279825,26.0,0.6538461538461539,1.0302474793767187,50.0,240.0,270.0,0.0
56,33.0,163.0,397.0,0.08312342569269521,-1.1182387609297832,-129.84193511738155,23.0,0.6086956521739131,1.0443548387096775,35.0,190.0,280.0,0.0
223,36.0,237.0,755.0,0.04768211920529802,-0.9438924209219818,-197.77401596761032,26.0,0.6923076923076923,1.035928143712575,40.0,220.0,270.0,0.0
490,38.0,114.0,746.0,0.05093833780160858,-1.2587696984017314,-322.5863035911631,18.0,0.6666666666666666,1.0482233502538072,50.0,220.0,300.0,0.0
59,40.0,112.0,572.0,0.06993006993006994,-1.2262199564995468,-222.0520599869863,22.0,0.7272727272727273,1.0557103064066853,35.0,190.0,310.0,0.0
239,41.0,117.0,650.0,0.06307692307692307,-1.2410030744652216,-261.11988618171677,22.0,0.7272727272727273,1.048984468339307,40.0,230.0,310.0,0.0
379,43.0,253.0,784.0,0.0548469387755102,-0.8967808983923075,-197.38416252672457,26.0,0.6923076923076923,1.0412667946257197,45.0,240.0,270.0,0.0
473,43.0,384.0,427.0,0.10070257611241218,0.4208947950274471,61.8450439470776,25.0,0.72,0.8919961427193828,50.0,210.0,250.0,0.0
456,48.0,605.0,613.0,0.07830342577487764,0.7603357745150077,165.56789332892657,38.0,0.7105263157894737,1.0296846011131726,50.0,200.0,200.0,0.0
200,49.0,179.0,404.0,0.12128712871287128,-1.0636228486685815,-127.9584904101383,23.0,0.6086956521739131,1.0635538261997406,40.0,200.0,280.0,0.0
270,51.0,209.0,491.0,0.10386965376782077,-0.803109573214029,-115.05170882349904,27.0,0.6296296296296297,1.0520408163265307,45.0,150.0,260.0,0.0
416,54.0,62.0,443.0,0.12189616252821671,-1.4659135559975647,-198.6329153799279,23.0,0.6086956521739131,1.0580021482277122,50.0,160.0,280.0,0.0
103,55.0,253.0,716.0,0.07681564245810056,-0.8255759799861146,-164.16924530835252,26.0,0.7307692307692307,1.0557809330628802,35.0,230.0,270.0,0.0
92,55.0,185.0,397.0,0.1385390428211587,-1.116152508540707,-127.34117598454881,23.0,0.6086956521739131,1.0739247311827957,35.0,220.0,280.0,0.0
329,57.0,377.0,421.0,0.13539192399049882,0.37615504149389595,54.67113023001208,25.0,0.72,0.9001019367991845,45.0,200.0,250.0,0.0
296,59.0,189.0,430.0,0.1372093023255814,-1.1609510990187186,-158.9203736792638,23.0,0.6086956521739131,1.071688942891859,45.0,170.0,280.0,0.0
71,60.0,132.0,572.0,0.1048951048951049,-1.1753532866517276,-216.05851003398024,22.0,0.7272727272727273,1.083565459610028,35.0,200.0,310.0,0.0
502,62.0,138.0,746.0,0.08310991957104558,-1.2256370454579564,-319.15175943235454,18.0,0.6666666666666666,1.0786802030456852,50.0,230.0,300.0,0.0
235,65.0,253.0,755.0,0.08609271523178808,-0.8583386719524073,-180.28309974075873,26.0,0.6923076923076923,1.064870259481038,40.0,230.0,270.0,0.0
173,66.0,381.0,381.0,0.1732283464566929,0.43927183515560103,59.08556511500604,25.0,0.72,0.9002242152466368,40.0,180.0,250.0,0.0
204,72.0,511.0,533.0,0.1350844277673546,0.587787065201222,98.30815112423957,38.0,0.7368421052631579,1.0511363636363635,40.0,210.0,200.0,0.0
115,73.0,253.0,716.0,0.10195530726256984,-0.8022535762681403,-160.8772270478512,26.0,0.7307692307692307,1.0740365111561865,35.0,240.0,270.0,0.0
251,75.0,151.0,650.0,0.11538461538461539,-1.185962261867677,-256.2343912994082,22.0,0.7272727272727273,1.0896057347670252,40.0,240.0,310.0,0.0
68,76.0,206.0,397.0,0.19143576826196473,-0.9291090107115361,-112.02849588415737,23.0,0.6086956521739131,1.1021505376344085,35.0,200.0,280.0,0.0
5,78.0,363.0,331.0,0.23564954682779457,0.48106322646287,60.57386310821,26.0,0.6923076923076923,1.1019607843137256,35.0,150.0,250.0,0.0
212,78.0,208.0,404.0,0.19306930693069307,-0.9615966641894617,-120.5414424556656,23.0,0.6086956521739131,1.1011673151750974,40.0,210.0,280.0,0.0
247,83.0,253.0,755.0,0.10993377483443709,-0.8347379276944841,-176.99108148025738,26.0,0.6923076923076923,1.0828343313373252,40.0,240.0,270.0,0.0
485,90.0,431.0,428.0,0.2102803738317757,0.5575714511813965,88.36714659009925,25.0,0.72,0.9373191899710704,50.0,220.0,250.0,0.0
341,99.0,419.0,421.0,0.23515439429928742,0.4754544924648999,73.24878900238585,25.0,0.72,0.9429153924566768,45.0,210.0,250.0,0.0
523,101.0,266.0,719.0,0.1404728789986092,-0.6634091043465938,-129.61881719874822,26.0,0.6538461538461539,1.0925756186984417,50.0,250.0,270.0,0.0
138,104.0,262.0,473.0,0.21987315010570824,-0.6052919106187954,-89.74157465839022,27.0,0.6296296296296297,1.1121898597626754,40.0,150.0,260.0,0.0
80,105.0,235.0,397.0,0.26448362720403024,-0.828484764345883,-104.61144792968467,23.0,0.6086956521739131,1.1411290322580645,35.0,210.0,280.0,0.0
83,106.0,178.0,572.0,0.1853146853146853,-1.0774929944452392,-206.75822910319042,22.0,0.7272727272727273,1.1476323119777159,35.0,210.0,310.0,0.0
216,107.0,546.0,533.0,0.20075046904315197,0.7010557795080162,124.28059511882752,38.0,0.7368421052631579,1.0759943181818181,40.0,220.0,200.0,0.0
185,108.0,423.0,381.0,0.28346456692913385,0.516866661669476,76.79124879933072,25.0,0.72,0.9473094170403588,40.0,190.0,250.0,0.0
508,109.0,499.0,644.0,0.16925465838509315,0.9476974867365504,107.35796986191012,29.0,0.6896551724137931,0.9670743179680149,50.0,240.0,240.0,0.0
391,111.0,266.0,784.0,0.14158163265306123,-0.7833213607977859,-174.33690005267454,26.0,0.6923076923076923,1.1065259117082533,45.0,250.0,270.0,0.0
164,111.0,241.0,404.0,0.2747524752475248,-0.9806889105201404,-131.8037925656624,23.0,0.6086956521739131,1.1439688715953307,40.0,170.0,280.0,0.0
378,111.0,269.0,668.0,0.1661676646706587,-0.622387423971186,-109.02591896386114,26.0,0.6923076923076923,0.944177093358999,45.0,240.0,260.0,0.0
272,112.0,113.0,430.0,0.26046511627906976,-1.3117334907574651,-178.93874262814884,23.0,0.6086956521739131,1.1360874848116647,45.0,150.0,280.0,0.0
282,114.0,272.0,491.0,0.23217922606924643,-0.596723597496934,-91.93611923033227,27.0,0.6296296296296297,1.1163265306122447,45.0,160.0,260.0,0.0
17,115.0,400.0,331.0,0.3474320241691843,0.5188999452605999,71.44287912746202,26.0,0.6923076923076923,1.150326797385621,35.0,160.0,250.0,0.0
95,116.0,188.0,572.0,0.20279720279720279,-1.0605295732420998,-205.10061350326893,22.0,0.7272727272727273,1.1615598885793872,35.0,220.0,310.0,0.0
514,118.0,194.0,746.0,0.1581769436997319,-1.1556019382090625,-311.86292229991426,18.0,0.6666666666666666,1.149746192893401,50.0,240.0,300.0,0.0
101,118.0,403.0,379.0,0.3113456464379947,0.4908067045523676,66.45952324392435,25.0,0.76,0.9540942928039703,35.0,230.0,250.0,0.0
376,137.0,499.0,644.0,0.2127329192546584,1.0059515925873903,112.7495636277254,29.0,0.6896551724137931,0.9932367149758454,45.0,240.0,240.0,0.0
131,137.0,209.0,572.0,0.2395104895104895,-1.0842397969962971,-217.89220830191798,22.0,0.7272727272727273,1.190807799442897,35.0,250.0,310.0,0.0
32,138.0,268.0,397.0,0.34760705289672544,-0.8598074739187886,-115.87379803968147,23.0,0.6086956521739131,1.1854838709677418,35.0,170.0,280.0,0.0
520,138.0,516.0,644.0,0.21428571428571427,1.0834909515170474,124.5767292219663,29.0,0.6896551724137931,0.9943555973659454,50.0,250.0,240.0,0.0
72,141.0,520.0,484.0,0.29132231404958675,0.6054722197352165,105.1470445461212,38.0,0.7631578947368421,1.105697151424288,35.0,210.0,200.0,0.0
324,141.0,642.0,561.0,0.25133689839572193,0.9365313327167778,210.95404922485824,38.0,0.7105263157894737,1.0925196850393701,45.0,200.0,200.0,0.0
127,141.0,271.0,716.0,0.19692737430167598,-0.6764736457279551,-137.82996457380113,26.0,0.7307692307692307,1.143002028397566,35.0,250.0,270.0,0.0
390,145.0,303.0,667.0,0.21739130434782608,-0.5005238130021931,-89.02235568729924,26.0,0.6923076923076923,0.9769008662175168,45.0,250.0,260.0,0.0
526,145.0,221.0,746.0,0.19436997319034852,-1.1113169295702932,-306.51860133648694,18.0,0.6666666666666666,1.1840101522842639,50.0,250.0,300.0,0.0
29,145.0,430.0,329.0,0.44072948328267475,0.6444103057054411,90.57626444676258,25.0,0.72,0.9869281045751633,35.0,170.0,250.0,0.0
353,146.0,466.0,422.0,0.3459715639810427,0.6002178062449461,99.7708916454075,25.0,0.72,0.9908256880733944,45.0,220.0,250.0,0.0
197,146.0,461.0,382.0,0.38219895287958117,0.621840825016411,96.96279732702617,25.0,0.72,0.9899103139013452,40.0,200.0,250.0,0.0
259,151.0,281.0,755.0,0.2,-0.7145597232384493,-153.94381900620732,26.0,0.6923076923076923,1.150698602794411,40.0,250.0,270.0,0.0
107,160.0,232.0,572.0,0.27972027972027974,-0.9625564030535054,-193.69664122452772,22.0,0.7272727272727273,1.222841225626741,35.0,230.0,310.0,0.0
294,162.0,320.0,493.0,0.3286004056795132,-0.46457854722280223,-75.4618316274362,27.0,0.6296296296296297,1.1653061224489796,45.0,170.0,260.0,0.0
284,162.0,165.0,430.0,0.3767441860465116,-1.1753747457876569,-162.73960711002778,23.0,0.6086956521739131,1.1968408262454435,45.0,160.0,280.0,0.0
420,162.0,763.0,614.0,0.26384364820846906,1.441091003676617,332.78969954865164,38.0,0.6842105263157895,1.1014402003757044,50.0,170.0,200.0,0.0
140,164.0,165.0,404.0,0.40594059405940597,-1.1552000782716727,-151.82216151454747,23.0,0.6086956521739131,1.212710765239948,40.0,150.0,280.0,0.0
246,164.0,322.0,642.0,0.2554517133956386,-0.4690676328312796,-83.71578479875234,26.0,0.6923076923076923,0.9949290060851927,40.0,240.0,260.0,0.0
388,166.0,516.0,644.0,0.2577639751552795,1.1398815432855915,129.9683229877816,29.0,0.6896551724137931,1.021256038647343,45.0,250.0,240.0,0.0
150,167.0,325.0,473.0,0.35306553911205074,-0.41485883095573844,-66.62598506522346,27.0,0.6296296296296297,1.180151024811219,40.0,160.0,260.0,0.0
84,176.0,555.0,484.0,0.36363636363636365,0.71213239780931,131.11948854070914,38.0,0.7631578947368421,1.1319340329835081,35.0,220.0,200.0,0.0
402,182.0,340.0,399.0,0.45614035087719296,-0.2467570984109378,-34.463618429886075,27.0,0.5555555555555556,1.2008830022075054,50.0,150.0,260.0,0.0
209,188.0,503.0,382.0,0.49214659685863876,0.6969050171649446,115.54045609939992,25.0,0.72,1.0369955156950672,40.0,210.0,250.0,0.0
8,191.0,192.0,397.0,0.4811083123425693,-1.041841633284908,-135.89216698856654,23.0,0.6086956521739131,1.2567204301075268,35.0,150.0,280.0,0.0
6,192.0,330.0,410.0,0.4682926829268293,-0.08045105412257898,-12.53321077039072,27.0,0.6666666666666666,1.233009708737864,35.0,150.0,260.0,0.0
41,193.0,478.0,328.0,0.5884146341463414,0.773520846295378,116.40188595449334,25.0,0.72,1.0496732026143791,35.0,180.0,250.0,0.0
119,194.0,266.0,572.0,0.33916083916083917,-0.9064940315820633,-188.81114634221916,22.0,0.7272727272727273,1.2701949860724235,35.0,240.0,310.0,0.0
432,197.0,785.0,613.0,0.32137030995106036,1.476374439704748,347.0252166368866,38.0,0.6842105263157895,1.1233562930494678,50.0,180.0,200.0,0.0
258,198.0,356.0,641.0,0.3088923556942278,-0.35041202441919794,-63.71222152219043,26.0,0.6923076923076923,1.0294117647058825,40.0,250.0,260.0,0.0
366,207.0,365.0,668.0,0.30988023952095806,-0.475469100456946,-91.46142882225963,26.0,0.6923076923076923,1.0365736284889318,45.0,230.0,260.0,0.0
306,212.0,370.0,491.0,0.4317718940936864,-0.29922284150526496,-50.561649848689854,26.0,0.6538461538461539,1.0438775510204081,45.0,180.0,260.0,0.0
152,214.0,217.0,404.0,0.5297029702970297,-1.0011852104825603,-135.6230259964264,23.0,0.6086956521739131,1.277561608300908,40.0,160.0,280.0,0.0
162,215.0,373.0,475.0,0.45263157894736844,-0.29550084465203735,-50.15169746232739,27.0,0.6296296296296297,1.2319309600863,40.0,170.0,260.0,0.0
505,221.0,1063.0,932.0,0.2371244635193133,1.5050946977370352,430.0542444304438,35.0,0.7142857142857143,1.0830903790087463,50.0,240.0,210.0,0.0
517,221.0,1063.0,932.0,0.2371244635193133,1.5050946977370352,430.0542444304438,35.0,0.7142857142857143,1.0830903790087463,50.0,250.0,210.0,0.0
244,221.0,511.0,574.0,0.38501742160278746,1.6016229936350033,157.70709350244266,29.0,0.6896551724137931,1.0809674027339642,40.0,240.0,240.0,0.0
408,232.0,832.0,613.0,0.37846655791190864,1.3996385727314877,309.3232924675432,38.0,0.6578947368421053,1.1487179487179486,50.0,160.0,200.0,0.0
53,235.0,520.0,328.0,0.7164634146341463,0.8037512175720027,134.10756963881803,25.0,0.72,1.1045751633986929,35.0,190.0,250.0,0.0
221,235.0,550.0,383.0,0.6135770234986945,0.7947517078624373,142.06255874242157,25.0,0.72,1.0896860986547086,40.0,220.0,250.0,0.0
444,235.0,823.0,613.0,0.3833605220228385,1.5489221056621274,373.63077224982186,38.0,0.6842105263157895,1.147150907952411,50.0,190.0,200.0,0.0
20,241.0,244.0,397.0,0.6070528967254408,-0.8832396038646313,-119.69303147044546,23.0,0.6086956521739131,1.3239247311827957,35.0,160.0,280.0,0.0
510,242.0,400.0,576.0,0.4201388888888889,-0.17194290784918984,-28.43782857024819,26.0,0.6153846153846154,1.0756476683937823,50.0,240.0,260.0,0.0
414,245.0,403.0,399.0,0.6140350877192983,-0.07278594141763699,-11.348028836719307,27.0,0.5555555555555556,1.2704194260485653,50.0,160.0,260.0,0.0
256,250.0,528.0,574.0,0.4355400696864111,1.7240702198286166,174.92585286249883,29.0,0.6896551724137931,1.1114616193480547,40.0,250.0,240.0,0.0
114,252.0,390.0,549.0,0.45901639344262296,-0.036342269479711246,-6.507420910752833,26.0,0.7307692307692307,1.0939977349943375,35.0,240.0,260.0,0.0
18,255.0,393.0,410.0,0.6219512195121951,0.061494536895867515,10.58237882277605,27.0,0.6666666666666666,1.3094660194174756,35.0,160.0,260.0,0.0
288,255.0,799.0,561.0,0.45454545454545453,1.59675107756003,378.1758554445833,38.0,0.6842105263157895,1.1695478723404256,45.0,170.0,200.0,0.0
493,256.0,1129.0,932.0,0.27467811158798283,1.7634025290303168,498.22219353239484,35.0,0.7142857142857143,1.1086005830903791,50.0,230.0,210.0,0.0
234,260.0,418.0,642.0,0.40498442367601245,-0.33445050053363845,-66.15129465715083,26.0,0.6923076923076923,1.092292089249493,40.0,230.0,260.0,0.0
174,265.0,423.0,473.0,0.5602536997885835,-0.14271072398085616,-25.25151568358104,26.0,0.6538461538461539,1.103559870550162,40.0,180.0,260.0,0.0
318,272.0,430.0,490.0,0.5551020408163265,-0.11464678026028385,-20.654697844475887,26.0,0.6538461538461539,1.1051020408163266,45.0,190.0,260.0,0.0
65,273.0,558.0,329.0,0.8297872340425532,0.8790923877553958,154.27911816651346,25.0,0.72,1.1542483660130718,35.0,200.0,250.0,0.0
522,276.0,434.0,575.0,0.48,-0.049540638332134186,-8.434265293686288,26.0,0.6153846153846154,1.110880829015544,50.0,250.0,260.0,0.0
126,286.0,424.0,548.0,0.5218978102189781,0.07322982788728531,13.496142365809071,26.0,0.7307692307692307,1.1325028312570782,35.0,250.0,260.0,0.0
300,290.0,822.0,561.0,0.5169340463458111,1.6214160166155638,392.4113725328183,38.0,0.6842105263157895,1.1928191489361701,45.0,180.0,200.0,0.0
426,293.0,451.0,401.0,0.7306733167082294,0.03077217439590183,5.126258766176759,27.0,0.5555555555555556,1.3233995584988962,50.0,170.0,260.0,0.0
242,298.0,652.0,456.0,0.6535087719298246,1.7174895584691356,281.18466035260946,31.0,0.6774193548387096,1.1578947368421053,40.0,240.0,220.0,0.0
254,298.0,652.0,456.0,0.6535087719298246,1.7174895584691356,281.18466035260946,31.0,0.6774193548387096,1.1578947368421053,40.0,250.0,220.0,0.0
192,302.0,741.0,533.0,0.5666041275797373,1.0869968021472198,269.92523832639614,38.0,0.7105263157894737,1.2215700660308144,40.0,200.0,200.0,0.0
30,303.0,441.0,412.0,0.7354368932038835,0.14811308109221044,27.056666425672116,27.0,0.6666666666666666,1.3677184466019419,35.0,170.0,260.0,0.0
77,315.0,600.0,329.0,0.9574468085106383,0.9259964512235943,172.85677693888724,25.0,0.72,1.2091503267973855,35.0,210.0,250.0,0.0
400,319.0,481.0,432.0,0.7384259259259259,2.006111962210672,223.2416882701067,30.0,0.6333333333333333,1.3180458624127618,50.0,150.0,240.0,0.0
472,323.0,666.0,644.0,0.5015527950310559,2.1896886299583858,276.6012073826959,29.0,0.6896551724137931,1.1683913452492944,50.0,210.0,240.0,0.0
186,325.0,483.0,472.0,0.6885593220338984,0.024655422781709128,4.65543632063292,26.0,0.6538461538461539,1.168284789644013,40.0,190.0,260.0,0.0
276,325.0,869.0,561.0,0.5793226381461676,1.5148170425536822,354.70944836347485,38.0,0.6578947368421053,1.2215405589638717,45.0,160.0,200.0,0.0
373,328.0,1085.0,862.0,0.3805104408352668,1.64073833273996,467.55620681463733,35.0,0.7142857142857143,1.174703557312253,45.0,240.0,210.0,0.0
385,328.0,1085.0,862.0,0.3805104408352668,1.64073833273996,467.55620681463733,35.0,0.7142857142857143,1.174703557312253,45.0,250.0,210.0,0.0
312,328.0,860.0,561.0,0.5846702317290553,1.6818897276930962,419.0169281457535,38.0,0.6842105263157895,1.2180851063829787,45.0,190.0,200.0,0.0
498,338.0,496.0,576.0,0.5868055555555556,-0.05775702565047773,-10.873338428646678,26.0,0.6153846153846154,1.1751295336787564,50.0,230.0,260.0,0.0
110,339.0,635.0,424.0,0.7995283018867925,1.8488453091030241,286.58694394811045,31.0,0.7096774193548387,1.2035984848484849,35.0,240.0,220.0,0.0
122,339.0,635.0,424.0,0.7995283018867925,1.8488453091030241,286.58694394811045,31.0,0.7096774193548387,1.2035984848484849,35.0,250.0,220.0,0.0
438,343.0,501.0,399.0,0.8596491228070176,0.1713434088015141,30.026440544923105,26.0,0.5769230769230769,1.1920529801324502,50.0,180.0,260.0,0.0
330,344.0,502.0,490.0,0.7020408163265306,-0.008074479037859014,-1.571146755352661,26.0,0.6538461538461539,1.1785714285714286,45.0,200.0,260.0,0.0
268,347.0,505.0,432.0,0.8032407407407407,1.9527181547653643,228.63328203592195,30.0,0.6333333333333333,1.3558974358974358,45.0,150.0,240.0,0.0
102,348.0,486.0,549.0,0.6338797814207651,0.05469771606678365,11.057069230848679,26.0,0.7307692307692307,1.202718006795017,35.0,230.0,260.0,0.0
340,351.0,666.0,644.0,0.5450310559006211,2.2131497759456633,281.99280114851115,29.0,0.6896551724137931,1.2,45.0,210.0,240.0,0.0
42,353.0,491.0,410.0,0.8609756097560975,0.27149364021427136,51.95684820441846,26.0,0.6923076923076923,1.2233009708737865,35.0,180.0,260.0,0.0
112,354.0,524.0,488.0,0.7254098360655737,2.263765445305943,225.78377108271965,29.0,0.6896551724137931,1.2567237163814182,35.0,240.0,240.0,0.0
89,362.0,647.0,330.0,1.096969696969697,0.9931686525631708,199.37887958190888,25.0,0.72,1.2705882352941176,35.0,220.0,250.0,0.0
361,363.0,1151.0,862.0,0.4211136890951276,1.9079788730906038,535.7241559165883,35.0,0.7142857142857143,1.2023715415019762,45.0,230.0,210.0,0.0
206,367.0,668.0,456.0,0.8048245614035088,2.1588102896012202,323.3065553960401,31.0,0.6774193548387096,1.2205081669691469,40.0,210.0,220.0,0.0
