,最后收益,最大收益,最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
856,-2385.0,273.0,2728.0,-0.874266862170088,-2.1389991427254365,-1143.723846620567,199.0,0.6633165829145728,0.7786057919064239,70.0,150.0,75.0,0.0
735,-2385.0,273.0,2761.0,-0.8638174574429555,-2.0101841426912515,-1102.8696163661543,199.0,0.6733668341708543,0.771692607003891,65.0,150.0,75.0,0.0
576,-2383.0,654.0,3044.0,-0.7828515111695138,-1.237026658295422,-895.8461110930994,188.0,0.7340425531914894,0.7505807814149947,55.0,230.0,50.0,0.0
369,-2379.0,232.0,2674.0,-0.8896783844427824,-1.981019128939021,-1189.5604537096647,194.0,0.7371134020618557,0.730637422892392,50.0,150.0,60.0,0.0
308,-2378.0,276.0,2671.0,-0.8903032572070385,-1.7482342907276394,-1011.7239577785085,168.0,0.7738095238095238,0.6814430244941427,45.0,210.0,30.0,0.0
454,-2378.0,729.0,3114.0,-0.7636480411046885,-1.2783704790938617,-1015.4926890495533,188.0,0.75,0.7367894092780064,50.0,230.0,45.0,0.0
303,-2378.0,304.0,2689.0,-0.8843436221643733,-2.2527811981434587,-1295.066657712277,194.0,0.7731958762886598,0.7222156747200943,45.0,200.0,60.0,0.0
550,-2377.0,276.0,2670.0,-0.8902621722846442,-1.6055924588653325,-1006.0512716005354,168.0,0.75,0.7112854556427278,55.0,210.0,30.0,0.0
848,-2369.0,879.0,3380.0,-0.7008875739644971,-0.6824192986520318,-581.680055023181,178.0,0.6685393258426966,0.7534332084893883,70.0,150.0,35.0,0.0
518,-2369.0,592.0,2978.0,-0.7955003357958361,-1.0387869853446217,-822.5977842516986,178.0,0.7247191011235955,0.7234539089848308,55.0,180.0,35.0,0.0
455,-2367.0,521.0,2895.0,-0.8176165803108808,-1.2920670005377806,-916.3947033240856,188.0,0.7446808510638298,0.7422261289968136,50.0,230.0,50.0,0.0
380,-2365.0,232.0,2678.0,-0.8831217326362958,-2.0127842601380763,-1227.3328346664566,194.0,0.7371134020618557,0.7322366917980352,50.0,160.0,60.0,0.0
26,-2364.0,439.0,2810.0,-0.8412811387900356,-1.5637037850543276,-1017.5775905589855,188.0,0.7925531914893617,0.6653335237823168,35.0,170.0,50.0,0.0
260,-2359.0,306.0,2762.0,-0.8540912382331644,-2.180502914468726,-1359.9873882052161,194.0,0.7628865979381443,0.7175257731958762,45.0,160.0,65.0,0.0
650,-2359.0,756.0,3132.0,-0.7531928480204342,-0.8399307028788321,-670.9345048145284,178.0,0.7134831460674157,0.7387646668142573,60.0,190.0,35.0,0.0
37,-2359.0,458.0,2824.0,-0.8353399433427762,-1.487332793515519,-980.4626764053374,188.0,0.7925531914893617,0.6660477074703613,35.0,180.0,50.0,0.0
477,-2352.0,615.0,2974.0,-0.7908540685944856,-1.0942641455949935,-805.8485473046514,188.0,0.75,0.7458846615065955,50.0,250.0,50.0,0.0
563,-2350.0,650.0,3007.0,-0.7815098104423013,-1.3530173260879303,-1091.8485936204604,184.0,0.7445652173913043,0.7419710848692197,55.0,220.0,40.0,0.0
191,-2349.0,659.0,3015.0,-0.7791044776119403,-1.143664646098048,-813.742465575775,188.0,0.7819148936170213,0.7,40.0,210.0,50.0,0.0
258,-2341.0,236.0,2732.0,-0.8568814055636896,-1.7881750098759832,-1414.6161947857663,192.0,0.7447916666666666,0.718344057302416,45.0,160.0,55.0,0.0
887,-2340.0,406.0,2820.0,-0.8297872340425532,-2.064455375084378,-1213.076370137419,194.0,0.6958762886597938,0.7828335056876939,70.0,180.0,65.0,0.0
706,-2337.0,737.0,3081.0,-0.7585199610516066,-1.2855474733431766,-996.3877096369304,184.0,0.7336956521739131,0.7546691991136435,60.0,240.0,40.0,0.0
476,-2333.0,870.0,3210.0,-0.726791277258567,-1.0572619364679239,-854.7518769481587,188.0,0.7553191489361702,0.7438472574770997,50.0,250.0,45.0,0.0
148,-2332.0,267.0,2750.0,-0.848,-1.748084091623489,-1360.976582726982,192.0,0.7760416666666666,0.7015754132231405,40.0,170.0,55.0,0.0
797,-2330.0,333.0,2670.0,-0.8726591760299626,-1.801029845400667,-1155.777975906516,192.0,0.7083333333333334,0.774665755830975,65.0,210.0,55.0,0.0
612,-2329.0,276.0,2651.0,-0.8785364013579782,-2.1674601023883353,-1209.3626620474367,194.0,0.7010309278350515,0.7622543950361944,60.0,150.0,65.0,0.0
736,-2328.0,269.0,2696.0,-0.8635014836795252,-2.403893548081536,-1218.7497603156885,198.0,0.6767676767676768,0.7753316953316953,65.0,150.0,80.0,0.0
671,-2325.0,276.0,2618.0,-0.8880825057295646,-1.4709307963376934,-971.4040174332705,168.0,0.7321428571428571,0.7293233082706767,60.0,210.0,30.0,0.0
224,-2319.0,821.0,3147.0,-0.7368922783603432,-0.9627710542402872,-723.7936028604644,188.0,0.7872340425531915,0.7058371735791091,40.0,240.0,50.0,0.0
319,-2318.0,290.0,2625.0,-0.8830476190476191,-1.7067359863895846,-963.4630191423239,168.0,0.7738095238095238,0.6894302449414271,45.0,220.0,30.0,0.0
561,-2314.0,290.0,2621.0,-0.8828691339183518,-1.5592932443916865,-955.2981487571153,168.0,0.75,0.7188895594447797,55.0,220.0,30.0,0.0
877,-2304.0,398.0,2772.0,-0.8311688311688312,-1.8900265382065142,-1041.6880259739057,194.0,0.6701030927835051,0.7858288517784697,70.0,170.0,70.0,0.0
202,-2303.0,744.0,3054.0,-0.7540929927963327,-1.109708563733697,-804.0819975082095,188.0,0.7819148936170213,0.7059278350515463,40.0,220.0,50.0,0.0
925,-2302.0,1012.0,3331.0,-0.6910837586310418,-0.44189772371388275,-384.7356988360837,178.0,0.6853932584269663,0.7658839076954356,70.0,220.0,35.0,0.0
598,-2297.0,729.0,3033.0,-0.7573359709858226,-1.0565683068519645,-756.1078324664558,188.0,0.7393617021276596,0.7614755816390694,55.0,250.0,50.0,0.0
886,-2294.0,250.0,2635.0,-0.8705882352941177,-2.1241680610602103,-1145.5746587682775,194.0,0.6907216494845361,0.7830278732340588,70.0,180.0,60.0,0.0
496,-2293.0,823.0,3133.0,-0.7318863708905202,-0.918277853370888,-750.7972247567262,178.0,0.7191011235955056,0.7302763080540858,55.0,160.0,35.0,0.0
137,-2290.0,236.0,2691.0,-0.8509847640282423,-1.6454721699612576,-1307.6245084734774,192.0,0.7708333333333334,0.7052481163938685,40.0,160.0,55.0,0.0
507,-2286.0,567.0,2870.0,-0.7965156794425087,-1.098863359371289,-838.4087509089477,178.0,0.7247191011235955,0.7331388564760793,55.0,170.0,35.0,0.0
597,-2285.0,819.0,3111.0,-0.7344905175184828,-1.1472331145484553,-841.4447614504259,188.0,0.7446808510638298,0.7580370449222908,55.0,250.0,45.0,0.0
632,-2283.0,263.0,2637.0,-0.8657565415244596,-1.8165715050871596,-1187.7457030508224,192.0,0.7083333333333334,0.7628930817610062,60.0,170.0,55.0,0.0
36,-2271.0,458.0,2736.0,-0.8300438596491229,-1.5410226798172995,-1055.4043092228671,188.0,0.7925531914893617,0.6779298545765612,35.0,180.0,45.0,0.0
193,-2266.0,329.0,2602.0,-0.8708685626441199,-2.209401024694771,-1265.8304609812467,194.0,0.7989690721649485,0.7242014742014743,40.0,210.0,60.0,0.0
621,-2263.0,427.0,2782.0,-0.8134435657800144,-1.6866077317691208,-1151.7099611410363,192.0,0.703125,0.7633773087071241,60.0,160.0,55.0,0.0
682,-2262.0,290.0,2569.0,-0.8804982483456598,-1.4236577683703289,-920.6508945898504,168.0,0.7321428571428571,0.7366107576633892,60.0,220.0,30.0,0.0
490,-2260.0,232.0,2555.0,-0.8845401174168297,-2.342311026492712,-1176.917891333849,194.0,0.711340206185567,0.7559407019838674,55.0,150.0,60.0,0.0
247,-2256.0,236.0,2629.0,-0.8581209585393685,-1.8422937090093057,-1343.3718372091946,192.0,0.7447916666666666,0.7286633483064223,45.0,150.0,55.0,0.0
745,-2246.0,293.0,2599.0,-0.8641785302039245,-2.0164785984766747,-1084.4487862942258,194.0,0.6701030927835051,0.7841530054644809,65.0,160.0,70.0,0.0
25,-2245.0,450.0,2702.0,-0.8308660251665433,-1.6140828731495018,-1095.0379974896832,188.0,0.7925531914893617,0.6816367265469061,35.0,170.0,45.0,0.0
771,-2243.0,867.0,3127.0,-0.7173009274064599,-0.4975916641700355,-414.2375074684242,178.0,0.6966292134831461,0.7616062891745459,65.0,190.0,35.0,0.0
126,-2241.0,236.0,2624.0,-0.8540396341463414,-1.7042553334023778,-1264.8889346900778,192.0,0.7708333333333334,0.7116134060795012,40.0,150.0,55.0,0.0
314,-2238.0,329.0,2574.0,-0.8694638694638694,-2.2694319435932884,-1262.8063767605797,194.0,0.7731958762886598,0.7387153800824985,45.0,210.0,60.0,0.0
501,-2236.0,232.0,2549.0,-0.8772067477442134,-2.3716965276035515,-1210.2560754762424,194.0,0.711340206185567,0.7585567909308917,55.0,160.0,60.0,0.0
610,-2232.0,417.0,2723.0,-0.8196841718692618,-1.742714435413073,-1117.5202654822172,192.0,0.703125,0.7666490765171504,60.0,150.0,55.0,0.0
661,-2228.0,792.0,3037.0,-0.7336187026671057,-0.7233378762426544,-566.3354098254357,178.0,0.7134831460674157,0.7532654416648218,60.0,200.0,35.0,0.0
962,-2226.0,447.0,2680.0,-0.8305970149253732,-1.593748660501789,-1052.5439560185077,192.0,0.7083333333333334,0.792704709974617,70.0,250.0,55.0,0.0
59,-2226.0,524.0,2757.0,-0.8073993471164309,-1.3786260331136178,-885.394184587025,188.0,0.7925531914893617,0.6850449935723467,35.0,200.0,50.0,0.0
15,-2225.0,374.0,2606.0,-0.8537989255564082,-1.4503661718143879,-901.5393383323529,188.0,0.7872340425531915,0.6834243033611032,35.0,160.0,50.0,0.0
574,-2217.0,654.0,2878.0,-0.770326615705351,-1.3551435128209994,-1055.000180631655,184.0,0.7445652173913043,0.7566493764485156,55.0,230.0,40.0,0.0
830,-2215.0,441.0,2663.0,-0.8317686819376643,-1.5676527196022951,-1006.475936621447,192.0,0.7135416666666666,0.7873824983040992,65.0,240.0,55.0,0.0
330,-2214.0,290.0,2521.0,-0.878222927409758,-1.7200069094502477,-913.905145223219,168.0,0.7738095238095238,0.7032747603833865,45.0,230.0,30.0,0.0
277,-2210.0,534.0,2751.0,-0.8033442384587423,-1.4296108652098731,-993.3323946662714,184.0,0.75,0.730802204531537,45.0,180.0,40.0,0.0
940,-2210.0,383.0,2600.0,-0.85,-1.7684165602948079,-1144.9618542997282,192.0,0.703125,0.7928064363464269,70.0,230.0,55.0,0.0
572,-2209.0,290.0,2516.0,-0.8779809220985691,-1.5482766529605525,-898.2299579915613,168.0,0.75,0.731563065781533,55.0,230.0,30.0,0.0
280,-2204.0,265.0,2642.0,-0.834216502649508,-1.8874215252164979,-1376.71467609039,192.0,0.75,0.7370513129366417,45.0,180.0,55.0,0.0
717,-2200.0,758.0,2965.0,-0.7419898819561551,-1.2481523756988648,-924.444710503036,184.0,0.7336956521739131,0.7691252506067321,60.0,250.0,40.0,0.0
442,-2198.0,692.0,2897.0,-0.7587159130134622,-1.2250244485918569,-921.1879680791444,184.0,0.75,0.7482436945756075,50.0,220.0,40.0,0.0
808,-2197.0,395.0,2599.0,-0.8453251250480954,-1.7449027414100151,-1101.5971404619538,192.0,0.7083333333333334,0.7876451644383723,65.0,220.0,55.0,0.0
776,-2197.0,305.0,2509.0,-0.8756476683937824,-1.9412341273346783,-940.5402970695988,194.0,0.6958762886597938,0.7864992150706436,65.0,190.0,60.0,0.0
157,-2196.0,494.0,2697.0,-0.814238042269188,-1.4645704089724492,-1016.0817335080983,188.0,0.7712765957446809,0.7132729421031901,40.0,180.0,45.0,0.0
146,-2194.0,486.0,2687.0,-0.8165240044659472,-1.5204575313913558,-1060.3919567966134,188.0,0.7712765957446809,0.7135355126690298,40.0,170.0,45.0,0.0
139,-2190.0,306.0,2606.0,-0.8403683806600154,-2.2493000892406823,-1254.7386537846962,194.0,0.7938144329896907,0.7269624573378839,40.0,160.0,65.0,0.0
633,-2178.0,301.0,2570.0,-0.8474708171206226,-1.9028165674282744,-978.226261990005,194.0,0.7010309278350515,0.776985111662531,60.0,170.0,60.0,0.0
936,-2177.0,1012.0,3206.0,-0.6790393013100436,-0.4142404717787341,-343.3951155347855,178.0,0.6853932584269663,0.7785910338517841,70.0,230.0,35.0,0.0
352,-2173.0,337.0,2527.0,-0.8599129402453503,-1.7985968785413655,-952.2618695839451,168.0,0.7738095238095238,0.7087326943556976,45.0,250.0,30.0,0.0
777,-2173.0,453.0,2633.0,-0.8252943410558299,-1.9476192329610071,-1049.5390835954036,194.0,0.7010309278350515,0.7926864660926768,65.0,190.0,65.0,0.0
4,-2171.0,364.0,2542.0,-0.8540519276160503,-1.4597847719362396,-853.6054217285986,188.0,0.7819148936170213,0.6891716061876536,35.0,150.0,50.0,0.0
154,-2171.0,245.0,2433.0,-0.8923140156185779,-1.7270147751787326,-897.1244320523924,168.0,0.7738095238095238,0.6823597791339727,40.0,180.0,30.0,0.0
213,-2165.0,748.0,2920.0,-0.7414383561643836,-1.07283865561711,-733.843105197097,188.0,0.7819148936170213,0.7237113402061857,40.0,230.0,50.0,0.0
397,-2161.0,628.0,2806.0,-0.770135424091233,-0.8399041364843077,-627.964929669444,178.0,0.7303370786516854,0.7357614275238328,50.0,180.0,35.0,0.0
693,-2161.0,290.0,2468.0,-0.8756077795786061,-1.4118517310008971,-867.1062484657888,168.0,0.7321428571428571,0.7482938114517063,60.0,230.0,30.0,0.0
390,-2160.0,346.0,2597.0,-0.8317289179822872,-1.5196348441645142,-1106.5223589567827,192.0,0.7291666666666666,0.7554310541962039,50.0,170.0,55.0,0.0
235,-2159.0,842.0,3008.0,-0.7177526595744681,-0.8978630063354771,-633.5168566386765,188.0,0.7872340425531915,0.7263184843830005,40.0,250.0,50.0,0.0
529,-2155.0,678.0,2850.0,-0.756140350877193,-0.9059076945910046,-666.8297106651413,178.0,0.7247191011235955,0.7484247374562427,55.0,190.0,35.0,0.0
899,-2152.0,459.0,2618.0,-0.8220015278838808,-1.860466817107829,-966.9493212418195,194.0,0.6701030927835051,0.8001698273422022,70.0,190.0,70.0,0.0
909,-2149.0,495.0,2651.0,-0.8106374952847982,-1.9079462507455414,-1041.1164888911533,194.0,0.6958762886597938,0.8007896963429538,70.0,200.0,65.0,0.0
159,-2144.0,286.0,2581.0,-0.8306857807051531,-1.7134184923562645,-1257.739890416796,192.0,0.7760416666666666,0.7258522727272728,40.0,180.0,55.0,0.0
908,-2141.0,300.0,2448.0,-0.8745915032679739,-2.0329721084075207,-993.4277079695612,194.0,0.6907216494845361,0.7976326842306224,70.0,200.0,60.0,0.0
291,-2141.0,301.0,2508.0,-0.8536682615629984,-1.822225243511989,-1244.073887610058,192.0,0.75,0.7446398458202843,45.0,190.0,55.0,0.0
302,-2136.0,315.0,2546.0,-0.8389630793401414,-1.8405635440162131,-1269.1293044754966,192.0,0.75,0.7452421103348591,45.0,200.0,55.0,0.0
379,-2122.0,510.0,2731.0,-0.7770047601611132,-1.401117523534096,-1052.0430412812805,192.0,0.7239583333333334,0.7579771915677918,50.0,160.0,55.0,0.0
266,-2116.0,526.0,2649.0,-0.7987919969799925,-1.4909067283789144,-1002.2412961015983,184.0,0.75,0.7423147581139008,45.0,170.0,40.0,0.0
14,-2115.0,425.0,2547.0,-0.8303886925795053,-1.501061396073367,-972.6740154416907,188.0,0.7872340425531915,0.698494623655914,35.0,160.0,45.0,0.0
271,-2111.0,363.0,2581.0,-0.8179000387446727,-2.098423357087294,-1200.8546470966935,194.0,0.7628865979381443,0.7476046088538508,45.0,170.0,65.0,0.0
511,-2110.0,263.0,2464.0,-0.8563311688311688,-1.7487841449393515,-1127.9086930141866,192.0,0.7135416666666666,0.7726629665904886,55.0,170.0,55.0,0.0
48,-2109.0,494.0,2610.0,-0.8080459770114943,-1.3560040235782425,-806.7144213534406,188.0,0.7925531914893617,0.7017568918725896,35.0,190.0,50.0,0.0
50,-2108.0,327.0,2442.0,-0.8632268632268633,-2.09210852747392,-1096.4471281882645,194.0,0.8144329896907216,0.7177822853279243,35.0,190.0,60.0,0.0
594,-2107.0,337.0,2461.0,-0.8561560341324664,-1.6007807473402493,-887.4498006104424,168.0,0.75,0.7438744719372359,55.0,250.0,30.0,0.0
226,-2105.0,412.0,2524.0,-0.8339936608557845,-1.9442858219258992,-1058.7021661903857,194.0,0.8041237113402062,0.74560546875,40.0,240.0,60.0,0.0
170,-2104.0,322.0,2438.0,-0.8630024610336341,-1.6324463909489535,-1138.4684890393637,192.0,0.7760416666666666,0.731017561983471,40.0,190.0,55.0,0.0
391,-2102.0,242.0,2435.0,-0.8632443531827515,-1.9524019087095048,-1053.626106368887,194.0,0.7371134020618557,0.7622801005254741,50.0,170.0,60.0,0.0
181,-2099.0,352.0,2469.0,-0.8501417577966788,-1.6565851005266952,-1163.5239059048024,192.0,0.7760416666666666,0.7316632231404959,40.0,200.0,55.0,0.0
672,-2097.0,914.0,3028.0,-0.6925363276089829,-0.6512125155063381,-502.1162341542039,178.0,0.7134831460674157,0.7677662165153862,60.0,210.0,35.0,0.0
765,-2096.0,269.0,2456.0,-0.8534201954397395,-2.032347822623962,-972.7023468220408,194.0,0.6958762886597938,0.7964089481946625,65.0,180.0,60.0,0.0
3,-2092.0,415.0,2514.0,-0.8321400159108989,-1.504578947586212,-927.1888943953239,188.0,0.7819148936170213,0.6998556998556998,35.0,150.0,45.0,0.0
606,-2092.0,823.0,3074.0,-0.6805465191932336,-0.8518638151572482,-637.8029679170392,178.0,0.6966292134831461,0.7628328611898016,60.0,150.0,35.0,0.0
370,-2091.0,306.0,2476.0,-0.8445072697899838,-1.9869080397442351,-1039.1122370998894,194.0,0.7371134020618557,0.7597902097902097,50.0,150.0,65.0,0.0
888,-2089.0,414.0,2573.0,-0.8118927322191993,-1.921313771534727,-1005.6633767003691,194.0,0.6701030927835051,0.8061137843192754,70.0,180.0,70.0,0.0
368,-2081.0,500.0,2662.0,-0.7817430503380917,-1.4415194858909022,-1013.4191488080627,192.0,0.7239583333333334,0.7627001497523327,50.0,150.0,55.0,0.0
793,-2080.0,1013.0,3110.0,-0.6688102893890675,-0.3839507209723393,-318.8077801295916,178.0,0.6966292134831461,0.7789227663869117,65.0,210.0,35.0,0.0
288,-2080.0,568.0,2655.0,-0.783427495291902,-1.3526729863011402,-928.5199690610397,184.0,0.75,0.7467238211879975,45.0,190.0,40.0,0.0
643,-2079.0,282.0,2452.0,-0.8478792822185971,-1.7896754798414796,-1076.639801953601,192.0,0.7083333333333334,0.7842767295597485,60.0,180.0,55.0,0.0
500,-2074.0,427.0,2600.0,-0.7976923076923077,-1.6268796357583668,-1084.4257997582315,192.0,0.7083333333333334,0.774989039894783,55.0,160.0,55.0,0.0
867,-2073.0,273.0,2434.0,-0.8516844700082169,-2.17971523033453,-1017.071400451116,199.0,0.6633165829145728,0.8080369776436185,70.0,160.0,75.0,0.0
746,-2073.0,273.0,2467.0,-0.8402918524523713,-2.0679443274535187,-976.2171701967033,199.0,0.6733668341708543,0.8020428015564203,65.0,160.0,75.0,0.0
623,-2073.0,326.0,2463.0,-0.8416565164433617,-2.148872741580724,-1092.4938932605867,194.0,0.7010309278350515,0.7887280248190279,60.0,160.0,65.0,0.0
237,-2071.0,412.0,2490.0,-0.831726907630522,-1.917972649162197,-1055.3121453945876,194.0,0.8041237113402062,0.749755859375,40.0,250.0,60.0,0.0
766,-2071.0,410.0,2555.0,-0.8105675146771038,-2.030891479221562,-1076.4417046070334,194.0,0.7010309278350515,0.8025539324755733,65.0,180.0,65.0,0.0
386,-2070.0,603.0,2690.0,-0.7695167286245354,-0.9029369410578204,-641.5877059316657,178.0,0.7303370786516854,0.7468834025910536,50.0,170.0,35.0,0.0
947,-2067.0,1132.0,3216.0,-0.6427238805970149,-0.3504158216344978,-280.9353060780236,178.0,0.6853932584269663,0.7897733048693707,70.0,240.0,35.0,0.0
375,-2067.0,859.0,2943.0,-0.7023445463812437,-0.7206680260990161,-551.240860732994,178.0,0.7247191011235955,0.7452260687446101,50.0,160.0,35.0,0.0
143,-2065.0,245.0,2327.0,-0.8874086807047701,-1.6636533614299878,-826.4423761862637,168.0,0.7738095238095238,0.6977622784074398,40.0,170.0,30.0,0.0
782,-2061.0,1090.0,3168.0,-0.6505681818181818,-0.3312158927339241,-269.4321450240611,178.0,0.6966292134831461,0.7809412514607458,65.0,200.0,35.0,0.0
255,-2060.0,690.0,2757.0,-0.7471889735219441,-1.3557473100619803,-916.9750265158007,184.0,0.7445652173913043,0.7471604938271604,45.0,160.0,40.0,0.0
715,-2059.0,337.0,2413.0,-0.853294653957729,-1.4642860360688723,-856.3260910846699,168.0,0.7321428571428571,0.7600925390399075,60.0,250.0,30.0,0.0
39,-2059.0,291.0,2474.0,-0.8322554567502021,-2.194578692925325,-1180.5748347683516,194.0,0.8144329896907216,0.7244083840432726,35.0,180.0,60.0,0.0
135,-2057.0,611.0,2675.0,-0.7689719626168224,-1.396686477023324,-931.4699201978611,188.0,0.7659574468085106,0.7298903711530842,40.0,160.0,45.0,0.0
124,-2057.0,594.0,2658.0,-0.7738901429646351,-1.4044749656008446,-890.4665113543206,188.0,0.7606382978723404,0.7282753122508636,40.0,150.0,45.0,0.0
453,-2053.0,696.0,2756.0,-0.7449201741654572,-1.2277707437192502,-881.0504796002019,184.0,0.75,0.7649429920534377,50.0,230.0,40.0,0.0
70,-2051.0,592.0,2650.0,-0.7739622641509434,-1.2801192623672955,-774.6446095345724,188.0,0.7925531914893617,0.7100414226539066,35.0,210.0,50.0,0.0
347,-2048.0,412.0,2467.0,-0.8301580867450344,-1.9945739028794043,-1038.8219435039762,194.0,0.7783505154639175,0.7625629612275975,45.0,240.0,60.0,0.0
489,-2043.0,417.0,2541.0,-0.8040141676505312,-1.6840576756501895,-1050.2361040994122,192.0,0.7083333333333334,0.7783866725120562,55.0,150.0,55.0,0.0
341,-2041.0,337.0,2395.0,-0.8521920668058455,-1.678206508672362,-829.0040572648662,168.0,0.7738095238095238,0.726304579339723,45.0,240.0,30.0,0.0
204,-2032.0,391.0,2430.0,-0.8362139917695474,-2.1125172554700677,-1126.8137919215967,194.0,0.7989690721649485,0.7529484029484029,40.0,220.0,60.0,0.0
727,-2028.0,925.0,3108.0,-0.6525096525096525,-0.5296127689715451,-419.4848431515129,178.0,0.6797752808988764,0.7793125951707636,65.0,150.0,35.0,0.0
251,-2026.0,304.0,2350.0,-0.8621276595744681,-2.5020562474191443,-1008.7964049669074,199.0,0.7537688442211056,0.7614590832733381,45.0,150.0,75.0,0.0
47,-2025.0,492.0,2524.0,-0.8022979397781299,-1.438905762507405,-897.3731386834268,188.0,0.7925531914893617,0.7130025662959795,35.0,190.0,45.0,0.0
540,-2024.0,714.0,2755.0,-0.7346642468239565,-0.7810348462532425,-562.2306156760487,178.0,0.7247191011235955,0.7637106184364061,55.0,200.0,35.0,0.0
583,-2024.0,337.0,2378.0,-0.8511354079058032,-1.48709817498198,-803.3606658360699,168.0,0.75,0.7538925769462885,55.0,240.0,30.0,0.0
103,-2021.0,720.0,2748.0,-0.7354439592430859,-1.0654999243843781,-684.6957468192618,188.0,0.7978723404255319,0.7164327236636892,35.0,240.0,50.0,0.0
81,-2005.0,662.0,2674.0,-0.74981301421092,-1.234712034815961,-764.9841414670069,188.0,0.7925531914893617,0.7166119125839165,35.0,220.0,50.0,0.0
358,-2005.0,412.0,2424.0,-0.8271452145214522,-1.978753332359142,-1030.249892315744,194.0,0.7783505154639175,0.7675998594353989,45.0,250.0,60.0,0.0
165,-1997.0,256.0,2270.0,-0.8797356828193833,-1.6691883285834421,-792.547656651645,168.0,0.7738095238095238,0.7076431269979657,40.0,190.0,30.0,0.0
919,-1996.0,356.0,2359.0,-0.8461212378126325,-1.9695816243239737,-957.6825514452848,194.0,0.6907216494845361,0.8114738449789997,70.0,210.0,60.0,0.0
747,-1994.0,269.0,2380.0,-0.8378151260504202,-2.5358821588269107,-1077.9852437832606,198.0,0.6767676767676768,0.8081572481572482,65.0,160.0,80.0,0.0
841,-1992.0,462.0,2461.0,-0.8094270621698496,-1.5420837371346092,-892.1607621729524,192.0,0.7135416666666666,0.8089931194883224,65.0,250.0,55.0,0.0
132,-1985.0,367.0,2369.0,-0.8379062895736598,-1.361783256824305,-720.4477117674576,168.0,0.7678571428571429,0.7074312463428907,40.0,160.0,30.0,0.0
920,-1983.0,561.0,2551.0,-0.7773422187377499,-1.783972906744795,-982.2449411557646,194.0,0.6958762886597938,0.8163956002632321,70.0,210.0,65.0,0.0
585,-1980.0,761.0,2748.0,-0.7205240174672489,-1.1748790127255098,-835.5090107406361,184.0,0.7445652173913043,0.7828054298642534,55.0,240.0,40.0,0.0
819,-1976.0,398.0,2381.0,-0.8299034019319613,-1.7453815449184067,-984.5786604541728,192.0,0.7083333333333334,0.8092124524251,65.0,230.0,55.0,0.0
704,-1976.0,337.0,2330.0,-0.848068669527897,-1.3487676899838859,-772.2369563102974,168.0,0.7321428571428571,0.7696934644303065,60.0,240.0,30.0,0.0
325,-1975.0,391.0,2373.0,-0.8322798145806996,-2.1783429238721297,-1106.933569235187,194.0,0.7731958762886598,0.7697112551561579,45.0,220.0,60.0,0.0
683,-1972.0,966.0,2955.0,-0.6673434856175973,-0.5360905329217044,-402.31998666104704,178.0,0.7134831460674157,0.7816028337392075,60.0,220.0,35.0,0.0
512,-1971.0,242.0,2304.0,-0.85546875,-2.325893018642852,-1025.5529227591253,194.0,0.711340206185567,0.7874427730542839,55.0,170.0,60.0,0.0
401,-1970.0,365.0,2426.0,-0.8120362737015664,-1.4661551300118512,-1001.9326475505884,192.0,0.7291666666666666,0.7771552709810199,50.0,180.0,55.0,0.0
61,-1959.0,334.0,2300.0,-0.8517391304347826,-2.1082571980774825,-1019.7872344367303,194.0,0.8144329896907216,0.7379310344827587,35.0,200.0,60.0,0.0
408,-1959.0,714.0,2690.0,-0.7282527881040892,-0.6833648322515246,-475.4789008332214,178.0,0.7303370786516854,0.7604497677829382,50.0,190.0,35.0,0.0
27,-1957.0,343.0,2565.0,-0.762962962962963,-1.688274319461541,-1198.4425382915952,192.0,0.7864583333333334,0.7239018824871648,35.0,170.0,55.0,0.0
804,-1955.0,1099.0,3071.0,-0.6366004558775643,-0.2695114013526102,-219.0115326364348,178.0,0.6966292134831461,0.7922022734516095,65.0,220.0,35.0,0.0
756,-1953.0,414.0,2437.0,-0.8013951579811244,-1.784877112460192,-872.1421849019725,194.0,0.6701030927835051,0.8127439500390319,65.0,170.0,70.0,0.0
958,-1952.0,1162.0,3131.0,-0.6234429894602364,-0.2551919727099063,-198.65560953920402,178.0,0.6853932584269663,0.8014638609332114,70.0,250.0,35.0,0.0
168,-1950.0,562.0,2519.0,-0.7741167129813418,-1.3572125221960567,-858.0505629686581,188.0,0.7712765957446809,0.7455691217014573,40.0,190.0,45.0,0.0
654,-1950.0,318.0,2275.0,-0.8571428571428571,-1.685254412794197,-899.8795927914075,192.0,0.7083333333333334,0.7977987421383648,60.0,190.0,55.0,0.0
58,-1949.0,528.0,2484.0,-0.784621578099839,-1.3581349661873094,-828.9587696668503,188.0,0.7925531914893617,0.7238380382092956,35.0,200.0,45.0,0.0
787,-1943.0,319.0,2269.0,-0.8563243719700309,-1.9166501814422123,-820.5553960233246,194.0,0.6958762886597938,0.8114207221350078,65.0,200.0,60.0,0.0
150,-1942.0,363.0,2425.0,-0.8008247422680412,-2.159434471125769,-1095.6059126761738,194.0,0.7938144329896907,0.758311212236127,40.0,170.0,65.0,0.0
69,-1938.0,589.0,2534.0,-0.7647987371744278,-1.3522232706932225,-847.4168561755184,188.0,0.7925531914893617,0.7254063301967493,35.0,210.0,45.0,0.0
