,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4,参数5,s_time,e_time
2574,-249.0,655.0,1079.0,-0.23076923076923078,0.4400470907386691,100.09706540722702,89.0,0.651685393258427,0.9302325581395349,50.0,110.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2575,-251.0,187.0,882.0,-0.28458049886621317,-1.4085671309639436,-267.53146139276316,88.0,0.6363636363636364,0.9283880171184024,50.0,110.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2576,-260.0,874.0,1449.0,-0.17943409247757075,0.5005330790702002,164.6067079920301,92.0,0.6739130434782609,0.937873357228196,60.0,160.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2577,-260.0,354.0,947.0,-0.27455121436114044,-0.11398408095737783,-25.577435859592157,92.0,0.6956521739130435,0.9232812038949544,40.0,120.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2578,-277.0,705.0,1288.0,-0.21506211180124224,0.16560702697449098,45.96595577202174,97.0,0.7216494845360825,0.923311184939092,40.0,150.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2579,-280.0,785.0,1349.0,-0.20756115641215717,0.4329356006453508,133.48841413917793,92.0,0.6739130434782609,0.929364278506559,50.0,150.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2580,-286.0,454.0,1063.0,-0.26904985888993416,-0.15401512341547643,-36.396428307873954,99.0,0.6767676767676768,0.9212338198843295,40.0,110.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2581,-287.0,620.0,1269.0,-0.22616233254531126,-0.13545447699622853,-35.76974639018031,99.0,0.7171717171717171,0.9260690365790829,40.0,160.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2582,-295.0,445.0,1046.0,-0.2820267686424474,0.12713612316574896,31.65359260079207,92.0,0.7065217391304348,0.9140943506115318,40.0,140.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2583,-299.0,457.0,1139.0,-0.26251097453906935,-0.4685122644070059,-110.50864634836297,99.0,0.696969696969697,0.9202453987730062,40.0,130.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2584,-310.0,592.0,1180.0,-0.2627118644067797,0.12920938831213655,34.035680023614496,92.0,0.6413043478260869,0.9175531914893617,50.0,110.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2585,-311.0,1295.0,1906.0,-0.16316894018887723,0.5138932918388377,237.43763067916268,164.0,0.7195121951219512,0.9485269778219132,40.0,160.0,270.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2586,-315.0,613.0,1265.0,-0.2490118577075099,-0.07493050888174886,-19.644663370476962,92.0,0.6630434782608695,0.9196223526409799,50.0,130.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2587,-330.0,505.0,983.0,-0.335707019328586,-0.32506535689468236,-59.55978648562222,89.0,0.7078651685393258,0.9052540913006029,40.0,150.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2588,-348.0,803.0,1428.0,-0.24369747899159663,0.29173810692891117,85.91928024992005,96.0,0.6979166666666666,0.9157180915475902,50.0,150.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2589,-348.0,267.0,915.0,-0.380327868852459,-0.45899651804423985,-95.29435712001575,92.0,0.6847826086956522,0.8956834532374102,40.0,110.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2590,-349.0,850.0,1536.0,-0.22721354166666666,0.34262539323341784,111.80910387917251,96.0,0.71875,0.9168453657374315,50.0,170.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2591,-350.0,300.0,835.0,-0.41916167664670656,-0.9644600769005327,-194.67312375470445,88.0,0.6590909090909091,0.9032882011605416,50.0,140.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2592,-356.0,737.0,1387.0,-0.25666906993511174,0.18396111187664296,65.92631540107742,98.0,0.6836734693877551,0.8989210675752413,40.0,110.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2593,-368.0,540.0,1135.0,-0.32422907488986785,-0.47500151453971545,-127.7510392836937,165.0,0.6424242424242425,0.9411952700543303,50.0,110.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2594,-369.0,887.0,1537.0,-0.24007807417046195,0.02717055086819634,9.125513492239195,164.0,0.6890243902439024,0.9450156459544033,50.0,170.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2595,-377.0,558.0,1253.0,-0.300877893056664,-0.54753441900213,-171.4607778023762,95.0,0.7368421052631579,0.8965138622014822,40.0,160.0,260.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2596,-378.0,183.0,990.0,-0.38181818181818183,-1.395563633187064,-354.7842471650309,95.0,0.6947368421052632,0.8896672504378283,40.0,110.0,260.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2597,-379.0,332.0,835.0,-0.4538922155688623,-0.9619712188255196,-198.53361375544242,88.0,0.6590909090909091,0.8952749378281293,50.0,130.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2598,-380.0,427.0,1125.0,-0.3377777777777778,-0.8358926706729474,-232.80387671266573,95.0,0.7263157894736842,0.8942093541202673,40.0,150.0,260.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2599,-383.0,464.0,1206.0,-0.3175787728026534,-0.5389712158730423,-145.56951516493248,97.0,0.711340206185567,0.8926268573030557,40.0,130.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2600,-387.0,927.0,1651.0,-0.23440339188370685,0.33461509909370013,122.33353012077829,96.0,0.6979166666666666,0.9124038026256226,60.0,170.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2601,-392.0,663.0,1339.0,-0.292755787901419,0.1252604239960386,38.89511229183578,97.0,0.6907216494845361,0.9050847457627118,50.0,150.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2602,-408.0,844.0,1583.0,-0.25773847125710675,0.14426645114324138,58.02339310751974,98.0,0.7244897959183674,0.8921490880253767,40.0,160.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2603,-410.0,576.0,1297.0,-0.3161141094834233,-0.2069871559500669,-56.65139104125157,92.0,0.6630434782608695,0.8953814748660373,50.0,120.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2604,-411.0,855.0,1543.0,-0.2663642255346727,0.23348789738298706,78.82232553563082,96.0,0.6770833333333334,0.9055172413793103,60.0,150.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2605,-421.0,552.0,1124.0,-0.37455516014234874,-0.31856009311029765,-67.31262145475118,89.0,0.7078651685393258,0.8913267940113577,50.0,170.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2606,-427.0,964.0,1668.0,-0.2559952038369305,0.2922915967453795,106.54141145794898,89.0,0.6741573033707865,0.8938866799204772,60.0,150.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2607,-428.0,761.0,1504.0,-0.2845744680851064,0.11700339705848652,39.47664379012619,97.0,0.6804123711340206,0.9028597367226509,60.0,160.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2608,-438.0,1046.0,1821.0,-0.24052718286655683,0.33077710591687987,129.21315770053872,89.0,0.6966292134831461,0.8929618768328446,60.0,170.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2609,-441.0,714.0,1485.0,-0.296969696969697,-0.21493008320341314,-71.10555186579096,96.0,0.75,0.8807785888077858,40.0,160.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2610,-443.0,470.0,1246.0,-0.35553772070626005,-0.5538292159753551,-156.7291712788724,97.0,0.711340206185567,0.8758059994393047,40.0,120.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2611,-448.0,276.0,986.0,-0.4543610547667343,-0.7923960886400481,-171.52697217917498,168.0,0.6785714285714286,0.922971114167813,40.0,110.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2612,-449.0,1129.0,1878.0,-0.23908413205537807,0.28381513830679467,131.89111504686002,172.0,0.7267441860465116,0.9296348534712428,40.0,160.0,260.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2613,-453.0,794.0,1528.0,-0.2964659685863874,-0.12758401514030393,-42.79109782795857,159.0,0.6729559748427673,0.9339842611483533,60.0,170.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2614,-453.0,743.0,1504.0,-0.3011968085106383,0.13766236434788123,41.07566477258751,89.0,0.6966292134831461,0.8842320470227448,50.0,160.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2615,-454.0,1005.0,1819.0,-0.24958768554150632,0.3367110539486103,148.4876392886134,90.0,0.7444444444444445,0.874377421140011,40.0,170.0,270.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2616,-455.0,655.0,1393.0,-0.32663316582914576,-0.1496332612955049,-45.70497872235752,96.0,0.6458333333333334,0.8907038193610377,60.0,110.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2617,-467.0,483.0,1233.0,-0.37875101378751014,-0.29546456507873586,-77.30391361031167,96.0,0.6666666666666666,0.8818020754239434,50.0,110.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2618,-469.0,481.0,1287.0,-0.3644133644133644,-0.5406723887111554,-146.79269672594887,99.0,0.7171717171717171,0.8791859866048428,40.0,150.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2619,-478.0,558.0,1342.0,-0.3561847988077496,-0.3168184089049987,-94.58830836592625,97.0,0.7216494845360825,0.8676633444075306,40.0,140.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2620,-479.0,606.0,1401.0,-0.3418986438258387,-0.28496263040282643,-85.51323395567363,168.0,0.7261904761904762,0.9231632980429901,40.0,170.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2621,-479.0,338.0,817.0,-0.5862913096695227,-0.3549412762359856,-69.29133151304947,81.0,0.7037037037037037,0.847597836461979,40.0,130.0,290.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2622,-480.0,836.0,1675.0,-0.2865671641791045,-0.1145389766845385,-44.65397387646668,96.0,0.7604166666666666,0.8724082934609251,40.0,170.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2623,-481.0,583.0,1090.0,-0.44128440366972477,-0.29260631571216295,-84.37248173566526,80.0,0.65,0.8621776504297994,60.0,120.0,280.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2624,-484.0,184.0,851.0,-0.5687426556991775,-0.9106137498737953,-211.76262514451577,88.0,0.7272727272727273,0.8587273788674838,40.0,170.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2625,-486.0,447.0,1211.0,-0.40132122213047067,-0.28679415428558563,-80.22636705778172,97.0,0.6597938144329897,0.8762098828323994,50.0,110.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2626,-488.0,686.0,1517.0,-0.3216875411997363,-0.013466209209814808,-5.213206897399946,98.0,0.7040816326530612,0.865823480890844,40.0,120.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2627,-501.0,730.0,1515.0,-0.3306930693069307,0.09480171126708095,32.15693798735641,92.0,0.6739130434782609,0.8802867383512545,60.0,150.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2628,-502.0,231.0,1096.0,-0.458029197080292,-1.3007472820586936,-392.1451307406588,95.0,0.7157894736842105,0.8580718122702855,40.0,120.0,260.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2629,-507.0,329.0,1136.0,-0.44630281690140844,-0.7787680036846398,-199.77660935232333,97.0,0.7010309278350515,0.8557199772339213,40.0,110.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2630,-512.0,537.0,1327.0,-0.3858327053504145,-0.1953421036898652,-57.42738543280939,92.0,0.6413043478260869,0.8707723372034327,60.0,110.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2631,-512.0,600.0,1396.0,-0.3667621776504298,-0.12057034680697883,-36.55786780803385,92.0,0.6739130434782609,0.8708375378405651,50.0,140.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2632,-516.0,771.0,1587.0,-0.32514177693761814,-0.007775251745565927,-3.1613411064374093,98.0,0.7244897959183674,0.8636003172085647,40.0,150.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2633,-523.0,481.0,1155.0,-0.45281385281385284,-0.604278871492614,-133.59700391115047,89.0,0.7078651685393258,0.864997418688694,50.0,160.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2634,-533.0,751.0,1284.0,-0.4151090342679128,-0.03249039722674033,-10.918972769537303,80.0,0.6875,0.8522317715553092,60.0,160.0,280.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2635,-536.0,558.0,1431.0,-0.3745632424877708,-0.4035180609744778,-120.97613952229848,92.0,0.6630434782608695,0.8705314009661836,60.0,130.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2636,-537.0,402.0,1276.0,-0.420846394984326,-0.6018540440807352,-176.46231520428998,97.0,0.6804123711340206,0.8685434516523868,50.0,130.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2637,-539.0,449.0,1175.0,-0.45872340425531916,-0.4319096276264721,-106.37127641256488,89.0,0.6629213483146067,0.8636478623830003,60.0,120.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2638,-540.0,608.0,1400.0,-0.38571428571428573,-0.4625203912317625,-135.73182790937938,165.0,0.6787878787878788,0.9187725631768953,50.0,150.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2639,-549.0,613.0,1284.0,-0.42757009345794394,-0.22685307977368724,-58.02426635180675,89.0,0.6966292134831461,0.856282722513089,50.0,140.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2640,-556.0,787.0,1638.0,-0.33943833943833945,-0.09520367678849463,-31.066378865028412,173.0,0.6994219653179191,0.922702627554567,50.0,170.0,260.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2641,-562.0,360.0,1273.0,-0.44147682639434405,-0.822050617853724,-223.76979558704156,99.0,0.6767676767676768,0.8646761377317601,50.0,120.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2642,-565.0,540.0,1308.0,-0.4319571865443425,-0.4453815060538605,-117.42684426733574,89.0,0.6741573033707865,0.8592075753800149,60.0,130.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2643,-568.0,658.0,1509.0,-0.3764082173624917,-0.2799823041333988,-91.25988241950164,89.0,0.651685393258427,0.8545454545454545,60.0,110.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2644,-570.0,1146.0,1985.0,-0.2871536523929471,0.20178527082529746,93.23862937544585,164.0,0.7195121951219512,0.9056603773584905,40.0,150.0,270.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2645,-571.0,329.0,1187.0,-0.481044650379107,-1.1086443062751683,-337.2313851376282,95.0,0.7263157894736842,0.8410356347438752,40.0,140.0,260.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2646,-575.0,511.0,1261.0,-0.45598731165741474,-0.2289304046438639,-63.666900351757555,89.0,0.651685393258427,0.8523748395378691,60.0,110.0,280.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2647,-577.0,702.0,1573.0,-0.3668150031786395,0.04100788209235133,16.30931296583278,90.0,0.7,0.8279152997315837,40.0,110.0,270.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2648,-578.0,73.0,898.0,-0.643652561247216,-1.9305929156768469,-445.13307750965487,88.0,0.6931818181818182,0.822753756516406,40.0,110.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2649,-583.0,806.0,1641.0,-0.3552711761121268,-0.24353197120573236,-86.17023343910658,165.0,0.6848484848484848,0.9132698601606665,50.0,160.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2650,-586.0,733.0,1319.0,-0.444275966641395,-0.1438204072006554,-48.357476692986985,80.0,0.6875,0.8375381203215969,60.0,150.0,280.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2651,-589.0,646.0,1235.0,-0.47692307692307695,-0.23056640512519747,-73.0101345534155,80.0,0.6875,0.8367064042140282,60.0,170.0,280.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2652,-590.0,388.0,978.0,-0.6032719836400818,-0.3621864180154566,-88.03745111061914,81.0,0.691358024691358,0.8087520259319286,40.0,110.0,290.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2653,-594.0,87.0,835.0,-0.7113772455089821,-1.438030874977333,-306.99262047081396,88.0,0.7159090909090909,0.8240000000000001,40.0,150.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2654,-595.0,349.0,1249.0,-0.4763811048839071,-0.7611872664397665,-231.61485007256536,96.0,0.71875,0.8325830050647158,40.0,110.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2655,-596.0,682.0,1278.0,-0.46635367762128327,0.14743989588035003,46.921776990628,84.0,0.75,0.8255269320843092,40.0,170.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2656,-600.0,73.0,889.0,-0.6749156355455568,-1.8800010175093902,-417.76135832533885,88.0,0.7045454545454546,0.8192771084337349,40.0,120.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2657,-605.0,708.0,1620.0,-0.3734567901234568,-0.3226117313356538,-108.88211202125305,89.0,0.6629213483146067,0.8476837865055388,60.0,120.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2658,-607.0,500.0,1391.0,-0.43637670740474477,-0.34788014316020466,-112.25204781934913,97.0,0.6907216494845361,0.8530266343825665,50.0,140.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2659,-607.0,633.0,1539.0,-0.39441195581546457,-0.4593486564092028,-164.0716183307505,96.0,0.75,0.8359015950256826,40.0,150.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2660,-611.0,540.0,1418.0,-0.4308885754583921,-0.7827218875923486,-233.63178609204732,161.0,0.639751552795031,0.9088059701492538,60.0,120.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2661,-615.0,619.0,1501.0,-0.4097268487674883,-0.7303455358496025,-210.73944112365632,165.0,0.6606060606060606,0.9047987616099071,50.0,120.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2662,-615.0,649.0,1541.0,-0.3990914990266061,-0.16976487080322977,-53.440693183774876,89.0,0.6966292134831461,0.8428315870176335,50.0,150.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2663,-617.0,393.0,1321.0,-0.46707040121120363,-0.6507612725785065,-201.60745824416404,97.0,0.6804123711340206,0.8489596083231334,50.0,120.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2664,-619.0,764.0,1579.0,-0.39202026599113365,-0.33959829966571475,-104.49627333776105,165.0,0.6666666666666666,0.9049155145929341,50.0,130.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2665,-621.0,541.0,1469.0,-0.4227365554799183,-0.5079607024547931,-158.1868865766364,96.0,0.6666666666666666,0.8555141926477432,60.0,120.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2666,-626.0,890.0,1838.0,-0.3405875952121872,-0.153641867294771,-64.37972597348289,164.0,0.7073170731707317,0.8950192855944995,40.0,130.0,270.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2667,-626.0,569.0,1557.0,-0.4020552344251766,-0.4880383229064932,-167.0150296411089,99.0,0.7070707070707071,0.8559595029912563,50.0,170.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2668,-628.0,408.0,1359.0,-0.46210448859455483,-0.6512814152236835,-198.548631097336,99.0,0.6666666666666666,0.8466422466422466,50.0,110.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2669,-629.0,751.0,1632.0,-0.3854166666666667,-0.31597628291244484,-113.42620470813962,160.0,0.66875,0.9084824676269461,60.0,160.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2670,-629.0,290.0,919.0,-0.6844396082698585,-0.716410843278371,-157.81627432169827,81.0,0.7037037037037037,0.7998727330575883,40.0,120.0,290.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2671,-629.0,458.0,1365.0,-0.4608058608058608,-0.4625815242626161,-142.5285956755959,97.0,0.6494845360824743,0.8496294525460195,60.0,110.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2672,-630.0,132.0,916.0,-0.6877729257641921,-1.0215580461972844,-263.7770890217204,88.0,0.7272727272727273,0.8161120840630472,40.0,160.0,270.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2673,-631.0,521.0,1463.0,-0.43130553656869447,-0.5006989989848021,-157.98286719307308,92.0,0.6630434782608695,0.847584541062802,60.0,120.0,270.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2674,-633.0,391.0,1354.0,-0.4675036927621861,-0.6708545284914937,-199.58223255356307,89.0,0.7415730337078652,0.8207814269535674,40.0,160.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2675,-634.0,418.0,1435.0,-0.4418118466898955,-0.8687639489416106,-268.6363122032814,99.0,0.6868686868686869,0.8495134108711133,50.0,130.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2676,-640.0,487.0,1434.0,-0.44630404463040446,-0.662600322738786,-194.2943202223698,96.0,0.6875,0.8430218297767966,50.0,120.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2677,-640.0,587.0,1504.0,-0.425531914893617,-0.35645083977835434,-110.11389073377119,96.0,0.6979166666666666,0.8449987890530395,50.0,140.0,260.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2678,-644.0,923.0,1905.0,-0.3380577427821522,-0.013194903042441341,-6.135143777826975,98.0,0.7040816326530612,0.8508568781843446,50.0,170.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2679,-645.0,381.0,1328.0,-0.48569277108433734,-0.7484796024551159,-225.188337884043,99.0,0.7171717171717171,0.8338485316846986,40.0,140.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2680,-646.0,515.0,1413.0,-0.45718329794762913,-0.6338746508520519,-195.4387622069712,160.0,0.6625,0.9052924791086352,60.0,150.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2681,-657.0,700.0,1629.0,-0.40331491712707185,-0.16462391130354323,-65.74439770742626,98.0,0.6632653061224489,0.837295690936107,50.0,110.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2682,-658.0,643.0,1301.0,-0.5057647963105304,0.031790196923490346,10.186247017440287,84.0,0.7142857142857143,0.7943107221006565,40.0,110.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2683,-658.0,830.0,1819.0,-0.3617372182517867,0.00843633306323464,3.701178264826704,90.0,0.7444444444444445,0.8179302711676812,40.0,160.0,270.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2684,-659.0,595.0,1538.0,-0.4284785435630689,-0.2648485149807215,-93.6030428258677,97.0,0.6804123711340206,0.8504312301407172,60.0,150.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2685,-665.0,831.0,1737.0,-0.3828439838802533,-0.2762921197711255,-106.89471871694586,166.0,0.6385542168674698,0.9031600407747196,60.0,110.0,260.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2686,-668.0,473.0,1141.0,-0.5854513584574934,-0.5889097757871283,-180.13315130494675,80.0,0.65,0.808595988538682,60.0,110.0,280.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2687,-671.0,782.0,1730.0,-0.3878612716763006,-0.16833211202393,-62.25875089169311,89.0,0.6741573033707865,0.8332504970178927,60.0,140.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2688,-677.0,262.0,939.0,-0.7209797657082002,-1.1300232331561075,-224.89351339384547,81.0,0.7407407407407407,0.7966966966966966,40.0,160.0,290.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2689,-678.0,421.0,1382.0,-0.4905933429811867,-0.6864810808334076,-198.42381866036948,89.0,0.6741573033707865,0.8212967843964154,50.0,110.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2690,-680.0,668.0,1348.0,-0.5044510385756676,-0.20047737751683647,-67.49452684918703,80.0,0.675,0.8082886946715534,60.0,130.0,280.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2691,-682.0,277.0,959.0,-0.7111574556830031,-1.1321433120252289,-231.96682901630876,81.0,0.7407407407407407,0.7951951951951952,40.0,170.0,290.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2692,-683.0,434.0,1454.0,-0.46973865199449794,-0.7457691507654387,-239.43386711927778,97.0,0.6701030927835051,0.8433845448291676,60.0,130.0,260.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2693,-689.0,668.0,1694.0,-0.4067296340023613,-0.201981486717057,-73.0509679482449,89.0,0.7191011235955056,0.8269279075609144,50.0,170.0,270.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2694,-692.0,297.0,1074.0,-0.6443202979515829,-0.6868759404810569,-191.71075935355324,84.0,0.7261904761904762,0.7875997544505832,40.0,130.0,280.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2695,-697.0,255.0,1239.0,-0.5625504439063761,-1.088547654811303,-280.07657491452045,168.0,0.7202380952380952,0.8871985758213303,40.0,150.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
2696,-698.0,443.0,1368.0,-0.5102339181286549,-0.8419362641452318,-268.2577792536836,161.0,0.6335403726708074,0.8939854191980559,60.0,110.0,260.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
