,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
1984,407.0,884.0,528.0,0.7708333333333334,2.841518302459537,538.9113932258498,50.0,0.58,1.1868686868686869,65.0,220.0,290.0,55.0
295,408.0,811.0,769.0,0.5305591677503251,1.958983663037287,355.4572065082975,68.0,0.6764705882352942,1.2064777327935223,35.0,180.0,260.0,55.0
1543,408.0,813.0,566.0,0.7208480565371025,2.6363935796725553,473.70928029864433,50.0,0.58,1.2012826837691168,60.0,175.0,290.0,55.0
767,408.0,772.0,364.0,1.120879120879121,2.2263603576847295,331.5912676173758,51.0,0.6274509803921569,1.2352941176470589,45.0,170.0,290.0,60.0
1648,410.0,867.0,506.0,0.8102766798418972,2.715249478766413,522.7798424336179,50.0,0.58,1.2022693635915145,60.0,200.0,290.0,55.0
364,411.0,700.0,679.0,0.605301914580265,2.0212925250281586,299.9778239906627,56.0,0.6607142857142857,1.2527675276752768,35.0,195.0,280.0,55.0
956,411.0,795.0,384.0,1.0703125,2.545355799240225,394.7429935759973,51.0,0.6470588235294118,1.2307692307692308,45.0,215.0,290.0,60.0
852,412.0,756.0,650.0,0.6338461538461538,0.8507917440769722,230.14324090241723,52.0,0.6153846153846154,1.2350256702795208,45.0,190.0,300.0,50.0
1333,413.0,792.0,475.0,0.8694736842105263,1.6974007309403327,338.63358637203635,50.0,0.6,1.2151041666666667,55.0,185.0,290.0,55.0
804,413.0,801.0,594.0,0.6952861952861953,0.9149060462066051,269.31785613383414,61.0,0.5901639344262295,1.2045567112431899,45.0,180.0,280.0,50.0
1798,417.0,885.0,604.0,0.6903973509933775,2.7831756033374613,527.795566650765,49.0,0.5714285714285714,1.1988555078683834,65.0,175.0,300.0,55.0
449,418.0,808.0,428.0,0.9766355140186916,3.032927088358049,414.47157830382247,55.0,0.6727272727272727,1.2628930817610065,35.0,215.0,280.0,60.0
340,419.0,650.0,739.0,0.5669824086603519,1.5334649556193463,270.8048066546554,61.0,0.6885245901639344,1.234997195737521,35.0,190.0,270.0,55.0
1161,419.0,844.0,669.0,0.6263079222720478,0.8870320877002181,297.20785608751834,61.0,0.5901639344262295,1.1880610412926391,50.0,205.0,280.0,50.0
1182,419.0,844.0,669.0,0.6263079222720478,0.8870320877002181,297.20785608751834,61.0,0.5901639344262295,1.1880610412926391,50.0,210.0,280.0,50.0
470,420.0,810.0,428.0,0.9813084112149533,3.3473780275858926,421.5525244431682,55.0,0.6727272727272727,1.2641509433962266,35.0,220.0,280.0,60.0
565,420.0,717.0,328.0,1.2804878048780488,2.8121999435723217,355.6643447007767,42.0,0.6428571428571429,1.3260869565217392,40.0,180.0,320.0,55.0
2005,422.0,899.0,528.0,0.7992424242424242,2.8585330868312737,551.6027956222298,50.0,0.58,1.1937557392102847,65.0,225.0,290.0,55.0
1342,423.0,777.0,382.0,1.1073298429319371,3.1298259731851115,439.69960029456854,42.0,0.6190476190476191,1.2720257234726688,55.0,185.0,320.0,55.0
1552,424.0,916.0,520.0,0.8153846153846154,3.8629607477406425,556.1688025973906,42.0,0.5952380952380952,1.2583790371724557,60.0,175.0,320.0,55.0
1354,425.0,804.0,475.0,0.8947368421052632,1.7250443024789703,348.78881843739725,50.0,0.6,1.2213541666666667,55.0,190.0,290.0,55.0
85,425.0,708.0,714.0,0.5952380952380952,2.029319030138265,361.1683487024626,68.0,0.6911764705882353,1.2308527973927215,30.0,190.0,260.0,55.0
361,428.0,659.0,739.0,0.5791610284167794,1.5709604423411436,278.35068014765477,61.0,0.6885245901639344,1.2400448681996634,35.0,195.0,270.0,55.0
737,429.0,861.0,545.0,0.7871559633027523,2.9710717816155157,452.88785553172863,63.0,0.6507936507936508,1.2223950233281493,40.0,225.0,260.0,60.0
759,429.0,817.0,723.0,0.5933609958506224,0.6926777866674002,246.11314025816432,65.0,0.6,1.194205522861023,45.0,170.0,270.0,50.0
3,429.0,664.0,487.0,0.8809034907597536,2.4723018868677147,363.71359230045994,63.0,0.6984126984126984,1.2581227436823106,30.0,170.0,260.0,60.0
662,430.0,796.0,412.0,1.0436893203883495,2.825503106483758,426.4893728376307,51.0,0.6666666666666666,1.2646153846153845,40.0,205.0,290.0,60.0
536,431.0,784.0,413.0,1.0435835351089588,2.254616584289293,346.0065212659037,51.0,0.6470588235294118,1.273130544993663,40.0,175.0,290.0,60.0
1375,432.0,811.0,475.0,0.9094736842105263,1.7596432787179026,355.7875957000403,50.0,0.6,1.2249999999999999,55.0,195.0,290.0,55.0
893,433.0,817.0,384.0,1.1276041666666667,2.6514497680982245,432.37033194540294,51.0,0.6470588235294118,1.2431218416619876,45.0,200.0,290.0,60.0
106,434.0,715.0,714.0,0.6078431372549019,2.067015062447471,368.71422219546196,68.0,0.6911764705882353,1.2357414448669202,30.0,195.0,260.0,55.0
1024,434.0,840.0,421.0,1.0308788598574823,2.1995397457191266,474.2836009615162,47.0,0.5957446808510638,1.2612883804936785,50.0,170.0,310.0,55.0
383,435.0,864.0,429.0,1.013986013986014,2.989971229185952,492.2661630594371,58.0,0.6724137931034483,1.2611044417767105,35.0,200.0,270.0,60.0
1048,435.0,789.0,382.0,1.138743455497382,2.893329206127777,425.2079209296509,42.0,0.6190476190476191,1.3056921995783555,50.0,175.0,320.0,55.0
1480,435.0,814.0,471.0,0.9235668789808917,2.1557160481879727,431.5755295054861,50.0,0.6,1.2265625,55.0,220.0,290.0,55.0
1781,436.0,1079.0,643.0,0.6780715396578538,3.1153457570683125,678.2832999087578,45.0,0.5555555555555556,1.2326574172892208,65.0,170.0,310.0,60.0
1549,436.0,1000.0,564.0,0.7730496453900709,2.772031535126492,617.9670833545614,47.0,0.574468085106383,1.2300791556728232,60.0,175.0,310.0,55.0
1843,438.0,1026.0,594.0,0.7373737373737373,2.7706396751484488,630.3762001584,47.0,0.574468085106383,1.2165101334651507,65.0,185.0,310.0,55.0
977,438.0,822.0,420.0,1.042857142857143,2.8051859289090504,416.35507551792654,51.0,0.6470588235294118,1.2459292532285233,45.0,220.0,290.0,60.0
1294,440.0,819.0,501.0,0.8782435129740519,2.1566189569508043,416.7856967518723,49.0,0.5918367346938775,1.2356722013926085,55.0,175.0,300.0,55.0
1363,441.0,795.0,382.0,1.1544502617801047,3.109659367768637,452.3826797400757,42.0,0.6190476190476191,1.2836012861736334,55.0,190.0,320.0,55.0
1669,442.0,887.0,494.0,0.8947368421052632,2.7783045448499615,547.8275060326341,50.0,0.58,1.2180562407498765,60.0,205.0,290.0,55.0
308,442.0,750.0,513.0,0.8615984405458089,2.237368116051143,402.7182794603282,47.0,0.7021276595744681,1.3035714285714286,35.0,180.0,300.0,60.0
829,446.0,825.0,406.0,1.0985221674876848,2.017907913180196,329.6096874146052,50.0,0.62,1.265318262938727,45.0,185.0,290.0,55.0
1501,450.0,829.0,471.0,0.9554140127388535,2.179422788226525,444.2669319018661,50.0,0.6,1.234375,55.0,225.0,290.0,55.0
674,450.0,882.0,506.0,0.8893280632411067,2.6212665541300537,446.46640482795993,63.0,0.6507936507936508,1.2332814930015552,40.0,210.0,260.0,60.0
1573,452.0,908.0,484.0,0.9338842975206612,3.964431537178873,558.4273698641557,42.0,0.5952380952380952,1.275441803778184,60.0,180.0,320.0,55.0
