,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
606,265.0,425.0,204.0,1.2990196078431373,0.8320402135789354,97.37580184244288,21.0,0.5238095238095238,1.5115830115830116,40.0,150.0,250.0,0.0
4367,266.0,417.0,276.0,0.9637681159420289,1.4958810781194576,160.56427939548607,19.0,0.42105263157894735,1.4318181818181819,70.0,190.0,255.0,0.0
4387,266.0,417.0,276.0,0.9637681159420289,1.4958810781194576,160.56427939548607,19.0,0.42105263157894735,1.4318181818181819,70.0,195.0,255.0,0.0
4407,266.0,417.0,276.0,0.9637681159420289,1.4958810781194576,160.56427939548607,19.0,0.42105263157894735,1.4318181818181819,70.0,200.0,255.0,0.0
4427,266.0,417.0,276.0,0.9637681159420289,1.4958810781194576,160.56427939548607,19.0,0.42105263157894735,1.4318181818181819,70.0,205.0,255.0,0.0
106,267.0,420.0,204.0,1.3088235294117647,1.2907321022649823,133.3631483634309,21.0,0.5714285714285714,1.5085714285714287,35.0,175.0,250.0,0.0
3707,267.0,467.0,261.0,1.0229885057471264,1.4762374806111387,170.03445896187745,19.0,0.42105263157894735,1.459552495697074,65.0,175.0,255.0,0.0
4366,267.0,483.0,272.0,0.9816176470588235,1.2802415603326973,156.9611225099463,21.0,0.42857142857142855,1.3926470588235293,70.0,190.0,250.0,0.0
4426,267.0,483.0,272.0,0.9816176470588235,1.2802415603326973,156.9611225099463,21.0,0.42857142857142855,1.3926470588235293,70.0,205.0,250.0,0.0
4406,267.0,483.0,272.0,0.9816176470588235,1.2802415603326973,156.9611225099463,21.0,0.42857142857142855,1.3926470588235293,70.0,200.0,250.0,0.0
4386,267.0,483.0,272.0,0.9816176470588235,1.2802415603326973,156.9611225099463,21.0,0.42857142857142855,1.3926470588235293,70.0,195.0,250.0,0.0
655,268.0,310.0,316.0,0.8481012658227848,0.9064072717375801,87.52303053601285,19.0,0.5263157894736842,1.553719008264463,40.0,160.0,295.0,0.0
3407,270.0,470.0,261.0,1.0344827586206897,2.0097149361138555,198.36361152152065,19.0,0.47368421052631576,1.4173106646058733,60.0,250.0,255.0,0.0
3427,270.0,470.0,261.0,1.0344827586206897,2.0097149361138555,198.36361152152065,19.0,0.47368421052631576,1.4173106646058733,60.0,255.0,255.0,0.0
1867,271.0,461.0,216.0,1.2546296296296295,1.7906036682790212,180.25023968431145,19.0,0.47368421052631576,1.4963369963369964,50.0,165.0,255.0,0.0
3186,271.0,483.0,265.0,1.0226415094339623,1.2303708162572833,146.12818363291942,21.0,0.47619047619047616,1.4093655589123866,60.0,195.0,250.0,0.0
3226,271.0,483.0,265.0,1.0226415094339623,1.2303708162572833,146.12818363291942,21.0,0.47619047619047616,1.4093655589123866,60.0,205.0,250.0,0.0
3206,271.0,483.0,265.0,1.0226415094339623,1.2303708162572833,146.12818363291942,21.0,0.47619047619047616,1.4093655589123866,60.0,200.0,250.0,0.0
3166,271.0,483.0,265.0,1.0226415094339623,1.2303708162572833,146.12818363291942,21.0,0.47619047619047616,1.4093655589123866,60.0,190.0,250.0,0.0
1847,271.0,461.0,216.0,1.2546296296296295,1.7906036682790212,180.25023968431145,19.0,0.47368421052631576,1.4963369963369964,50.0,160.0,255.0,0.0
467,272.0,413.0,204.0,1.3333333333333333,3.0268045474824024,232.47879893844166,19.0,0.5789473684210527,1.5375494071146245,35.0,265.0,255.0,0.0
447,272.0,413.0,204.0,1.3333333333333333,3.0268045474824024,232.47879893844166,19.0,0.5789473684210527,1.5375494071146245,35.0,260.0,255.0,0.0
3420,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,255.0,220.0,0.0
3520,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,280.0,220.0,0.0
3500,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,275.0,220.0,0.0
3380,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,245.0,220.0,0.0
3480,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,270.0,220.0,0.0
3360,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,240.0,220.0,0.0
3580,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,295.0,220.0,0.0
3340,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,235.0,220.0,0.0
3460,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,265.0,220.0,0.0
3560,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,290.0,220.0,0.0
3400,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,250.0,220.0,0.0
3540,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,285.0,220.0,0.0
3440,274.0,348.0,305.0,0.898360655737705,0.30304877683762693,25.406694487029256,26.0,0.4230769230769231,1.3859154929577464,60.0,260.0,220.0,0.0
2406,278.0,457.0,233.0,1.1931330472103003,1.0522253621633768,123.74850978884622,21.0,0.47619047619047616,1.482638888888889,55.0,150.0,250.0,0.0
2527,279.0,469.0,229.0,1.2183406113537119,1.816891937119509,186.75719400302904,19.0,0.47368421052631576,1.486910994764398,55.0,180.0,255.0,0.0
3626,279.0,491.0,265.0,1.0528301886792453,1.0074969492396266,133.062090973512,21.0,0.42857142857142855,1.4611570247933885,65.0,155.0,250.0,0.0
2547,279.0,469.0,229.0,1.2183406113537119,1.816891937119509,186.75719400302904,19.0,0.47368421052631576,1.486910994764398,55.0,185.0,255.0,0.0
