s_time,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4,参数5,e_time
2015-01-01 09:15:00,443.0,996.0,595.0,0.7445378151260504,1.799457387636212,377.37537303915315,103.0,0.6213592233009708,1.1160597327744302,50.0,140.0,270.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,442.0,598.0,624.0,0.7083333333333334,0.3983760632587564,97.03471495982656,121.0,0.6859504132231405,1.125035360678925,30.0,130.0,260.0,18.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,439.0,534.0,270.0,1.625925925925926,1.5889117333233271,263.18275730136463,57.0,0.6491228070175439,1.282860824742268,30.0,120.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,425.0,754.0,526.0,0.8079847908745247,2.819802035001006,348.5172171916847,57.0,0.6140350877192983,1.2012310606060606,50.0,140.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,418.0,554.0,384.0,1.0885416666666667,1.5905614822058,244.84732814692003,57.0,0.6666666666666666,1.2614133833646028,30.0,130.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,417.0,503.0,483.0,0.8633540372670807,0.7794955642529995,132.23044254559366,63.0,0.6349206349206349,1.2053175775480058,40.0,140.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,414.0,666.0,450.0,0.92,1.7655274677559916,348.96621604387195,63.0,0.6666666666666666,1.1964878974845752,40.0,140.0,270.0,14.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,413.0,635.0,575.0,0.7182608695652174,1.983030289759026,274.0477362581303,107.0,0.6822429906542056,1.1371637329790767,30.0,130.0,270.0,18.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,401.0,667.0,389.0,1.0308483290488433,1.8339899445223797,363.0617268205586,63.0,0.6825396825396826,1.21805328983143,30.0,120.0,270.0,14.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,398.0,493.0,480.0,0.8291666666666667,1.374571331990547,194.5570973090167,57.0,0.6491228070175439,1.2156013001083423,40.0,140.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,398.0,539.0,338.0,1.1775147928994083,1.0721940808569408,174.04683076138247,53.0,0.660377358490566,1.231664726426077,40.0,150.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,385.0,527.0,475.0,0.8105263157894737,1.7742270662008586,235.23346511924498,53.0,0.5849056603773585,1.2026315789473685,50.0,140.0,290.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,385.0,611.0,426.0,0.903755868544601,0.794317813698562,142.4771840326489,72.0,0.6527777777777778,1.1586320560362586,40.0,150.0,260.0,14.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,381.0,665.0,677.0,0.5627769571639586,1.0710971663612516,154.02382349190154,116.0,0.6206896551724138,1.0891019644527595,50.0,150.0,260.0,18.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,378.0,469.0,772.0,0.4896373056994819,0.019102332993029054,4.653857926284912,75.0,0.6666666666666666,1.1752433936022253,30.0,130.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,377.0,950.0,595.0,0.6336134453781512,1.7027118386940414,351.1492156612677,103.0,0.6213592233009708,1.0987686664920095,50.0,130.0,270.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,377.0,647.0,739.0,0.510148849797023,0.4668445445705596,94.61799515367937,118.0,0.6440677966101694,1.0959531687452277,40.0,150.0,260.0,18.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,373.0,443.0,927.0,0.4023732470334412,-0.23447427245700941,-54.01205203417931,75.0,0.6,1.1389199255121043,50.0,130.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,370.0,710.0,770.0,0.4805194805194805,0.4444392387354162,97.48729753857927,118.0,0.6440677966101694,1.0941715449223721,40.0,140.0,260.0,18.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,363.0,433.0,762.0,0.4763779527559055,-0.1624490590683053,-33.619168473409005,75.0,0.6266666666666667,1.1508101371001247,40.0,130.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,356.0,842.0,739.0,0.4817320703653586,2.3411056520216773,344.86111465374313,103.0,0.6601941747572816,1.1027713625866051,40.0,150.0,270.0,18.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,349.0,891.0,624.0,0.5592948717948718,1.7561314912635457,302.21933426858817,103.0,0.6310679611650486,1.0899484536082475,50.0,150.0,270.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,345.0,703.0,452.0,0.7632743362831859,2.8528209979851877,367.9305700803469,49.0,0.6530612244897959,1.184,50.0,150.0,300.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,343.0,710.0,721.0,0.47572815533980584,0.868425212707619,134.73424308123964,116.0,0.6206896551724138,1.0802151543498597,50.0,140.0,260.0,18.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,342.0,568.0,426.0,0.8028169014084507,1.066289669342028,175.28225991582707,72.0,0.6388888888888888,1.1446700507614214,40.0,120.0,260.0,14.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,341.0,436.0,346.0,0.9855491329479769,1.4795647975417063,186.3579645453386,57.0,0.631578947368421,1.189549749861034,40.0,120.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,340.0,415.0,444.0,0.7657657657657657,0.6140613337447393,92.5837903328657,63.0,0.6666666666666666,1.1903695408734603,30.0,130.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,334.0,633.0,763.0,0.43774574049803405,1.8024368462961882,270.5624282617013,89.0,0.7078651685393258,1.1265151515151515,30.0,150.0,290.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,332.0,620.0,423.0,0.7848699763593381,2.5846190272804517,307.2327891850529,57.0,0.5964912280701754,1.1616358325219085,50.0,120.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,330.0,730.0,545.0,0.6055045871559633,2.6257089463066388,305.2613569697743,57.0,0.6140350877192983,1.15625,50.0,130.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,329.0,749.0,599.0,0.5492487479131887,2.165437884733254,315.39237342175744,96.0,0.65625,1.10207880856345,40.0,140.0,280.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,320.0,480.0,480.0,0.6666666666666666,1.3922505500718723,168.022535390894,57.0,0.6491228070175439,1.1733477789815818,40.0,130.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,315.0,415.0,626.0,0.5031948881789138,1.2951820715694606,157.8057263104196,63.0,0.5873015873015873,1.1402493321460374,50.0,120.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,314.0,759.0,786.0,0.3994910941475827,1.7357223079245327,298.5825787527101,89.0,0.6966292134831461,1.1218471090415212,30.0,130.0,290.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,314.0,656.0,659.0,0.4764795144157815,1.7354556941866588,295.18219614845043,89.0,0.6853932584269663,1.1237682301931415,30.0,120.0,290.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,313.0,550.0,366.0,0.855191256830601,1.5065431508276794,217.65523530161968,49.0,0.7142857142857143,1.221045197740113,30.0,150.0,300.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,307.0,637.0,450.0,0.6822222222222222,1.815900924155221,305.1617268205586,63.0,0.6666666666666666,1.145704793545325,40.0,130.0,270.0,14.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,304.0,849.0,838.0,0.3627684964200477,2.487677494752696,378.54670322662923,79.0,0.6962025316455697,1.1309216192937124,30.0,150.0,310.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,301.0,538.0,366.0,0.8224043715846995,1.4198728329743806,205.45079709220764,49.0,0.7142857142857143,1.2125706214689265,30.0,140.0,300.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,297.0,392.0,384.0,0.7734375,1.307901176819815,132.9287208264252,57.0,0.6842105263157895,1.1787003610108302,30.0,150.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,293.0,379.0,483.0,0.6066252587991718,0.540579838821213,72.73280193852825,63.0,0.6349206349206349,1.1442639094042344,40.0,130.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,284.0,653.0,463.0,0.6133909287257019,2.6850162600187053,320.7418058921056,49.0,0.6530612244897959,1.1514666666666666,50.0,140.0,300.0,16.0,1.0,2016-01-01 09:15:00
